,season,week,awayteam,hometeam,idgame,winner_home,home_coach,away_coach,weather_type,temperature,humidity,wind,streak_away,pass_yds_MA_5_away,pass_td_MA_5_away,rush_yds_MA_5_away,rush_td_MA_5_away,rec_yds_MA_5_away,rec_td_MA_5_away,fumbles_MA_5_away,fumbles_rec_MA_5_away,defense_sacks_MA_5_away,defense_td_MA_5_away,interceptions_MA_5_away,interceptions_td_MA_5_away,kicks_return_yds_MA_5_away,kicks_return_td_MA_5_away,punt_return_yds_MA_5_away,kicking_pts_MA_5_away,streak_home,pass_yds_MA_5_home,pass_td_MA_5_home,rush_yds_MA_5_home,rush_td_MA_5_home,rec_yds_MA_5_home,rec_td_MA_5_home,fumbles_MA_5_home,fumbles_rec_MA_5_home,defense_sacks_MA_5_home,defense_td_MA_5_home,interceptions_MA_5_home,interceptions_td_MA_5_home,kicks_return_yds_MA_5_home,kicks_return_td_MA_5_home,punt_return_yds_MA_5_home,kicking_pts_MA_5_home,delta_day_away,delta_day_home,stade,location,people,month,dayofmonth,dayofweek
292,2018,6,Bears,Dolphins,401030771,1,Adam Gase,Matt Nagy,cloudy,89.0,67.0,8.0,3.0,224.6,1.6,103.2,0.4,224.6,1.6,0.6,0.6,4.0,0.4,1.6,0.4,25.4,0.0,42.6,8.6,-2.0,211.8,2.0,96.0,0.2,211.8,2.0,1.0,0.2,1.6,0.0,2.0,0.0,78.8,0.2,31.4,4.2,14.0,7.0,Hard Rock Stadium,"Miami Gardens, FL",100.0,10,14,6
293,2018,10,Dolphins,Packers,401030756,1,Mike McCarthy,Adam Gase,cloudy,33.0,66.0,6.0,1.0,242.4,1.4,115.2,0.4,242.4,1.4,0.4,0.4,1.8,0.2,1.2,0.2,53.4,0.0,34.0,7.4,-1.0,342.0,1.8,115.6,0.8,342.0,1.8,1.8,0.6,3.8,0.0,0.6,0.0,36.2,0.0,8.2,8.4,7.0,6.0,Lambeau Field,"Green Bay, WI",96.0,11,11,6
294,2018,9,Steelers,Ravens,401030819,0,John Harbaugh,Mike Tomlin,sunny,,55.0,,2.0,300.6,2.0,101.6,1.2,300.6,2.0,1.4,0.6,3.2,0.4,0.8,0.2,39.0,0.0,17.4,6.4,-1.0,284.2,1.4,102.6,0.8,284.2,1.4,0.8,0.4,3.6,0.0,0.4,0.0,33.2,0.0,28.8,6.8,7.0,7.0,M&T Bank Stadium,"Baltimore, MD",100.0,11,4,6
295,2018,9,Buccaneers,Panthers,401030811,1,Ron Rivera,Dirk Koetter,sunny,62.0,47.0,8.0,1.0,382.4,2.2,96.8,0.8,382.4,2.2,1.8,0.2,2.4,0.0,0.2,0.0,25.8,0.0,9.0,6.8,1.0,232.6,2.0,140.8,1.0,232.6,2.0,1.2,0.6,2.2,0.0,1.6,0.0,24.0,0.0,7.0,7.6,7.0,7.0,Bank of America Stadium,"Charlotte, NC",100.0,11,4,6
296,2018,10,Chargers,Raiders,401030859,0,Jon Gruden,Anthony Lynn,cloudy,69.0,15.0,16.0,5.0,267.6,2.2,131.6,1.0,267.6,2.2,0.6,0.2,3.0,0.2,1.4,0.2,33.0,0.0,36.8,6.8,-3.0,254.0,1.6,92.8,0.2,254.0,1.6,1.8,0.4,0.8,0.2,0.6,0.2,24.6,0.0,19.8,5.4,7.0,9.0,Oakland Coliseum,"Oakland, CA",98.0,11,11,6
297,2018,6,Cardinals,Vikings,401030742,1,Mike Zimmer,Steve Wilks,indoor,,,,1.0,157.2,0.8,64.6,0.8,157.2,0.8,1.2,1.0,2.8,0.2,0.8,0.0,20.8,0.0,10.2,2.2,1.0,290.4,1.6,81.6,0.4,290.4,1.6,1.6,0.6,2.2,0.4,0.6,0.2,21.2,0.0,16.0,6.2,6.0,6.0,U.S. Bank Stadium,"Minneapolis, MN",100.0,10,14,6
298,2018,6,Colts,Jets,401030737,1,Todd Bowles,Frank Reich,cloudy,6.0,53.0,7.0,-3.0,298.2,2.4,74.4,0.2,298.2,2.4,1.2,0.6,3.4,0.0,1.0,0.0,31.0,0.0,11.8,7.6,1.0,213.2,1.4,135.0,1.0,213.2,1.4,1.6,0.8,2.8,0.2,1.4,0.2,27.4,0.0,46.2,7.8,9.0,7.0,MetLife Stadium,"East Rutherford, NJ",95.0,10,14,6
299,2018,8,Browns,Steelers,401030731,1,Mike Tomlin,Hue Jackson,cloudy,47.0,79.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acrisure Stadium,"Pittsburgh, PA",93.0,10,28,6
300,2018,8,Ravens,Panthers,401030849,1,Ron Rivera,John Harbaugh,sunny,61.0,65.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bank of America Stadium,"Charlotte, NC",100.0,10,28,6
301,2018,6,Panthers,Washington,401030701,1,Jay Gruden,Ron Rivera,cloudy,52.0,74.0,0.0,2.0,212.6,1.6,140.6,0.8,212.6,1.6,1.2,0.4,2.0,0.0,1.4,0.0,9.0,0.0,17.4,7.2,,,,,,,,,,,,,,,,,,7.0,,FedExField,"Landover, MD",89.0,10,14,6
302,2018,6,Bills,Texans,401030748,1,Bill O'Brien,Sean McDermott,cloudy,87.0,60.0,9.0,1.0,154.4,0.4,99.4,0.8,154.4,0.4,1.2,1.2,2.4,0.0,0.6,0.0,55.4,0.0,9.0,5.4,2.0,324.2,1.6,116.2,0.4,324.2,1.6,1.2,0.8,2.6,0.2,0.6,0.0,53.2,0.0,27.8,9.8,7.0,6.0,NRG Stadium,"Houston, TX",100.0,10,14,6
303,2018,6,Rams,Broncos,401030773,0,Vance Joseph,Sean McVay,cloudy,25.0,76.0,6.0,5.0,345.4,2.4,131.2,1.4,345.4,2.4,1.0,0.6,2.0,0.2,0.8,0.2,70.6,0.0,33.6,8.2,-3.0,273.0,1.0,137.0,1.2,273.0,1.0,0.6,0.4,2.2,0.0,0.6,0.0,21.6,0.0,8.8,6.8,6.0,7.0,Empower Field at Mile High,"Denver, CO",100.0,10,14,6
304,2018,8,Colts,Raiders,401030749,0,Jon Gruden,Frank Reich,sunny,69.0,67.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oakland Coliseum,"Oakland, CA",97.0,10,28,6
305,2018,10,Bills,Jets,401030853,0,Todd Bowles,Sean McDermott,sunny,46.0,39.0,10.0,-3.0,180.6,0.2,104.6,0.4,180.6,0.2,1.6,0.6,2.4,0.0,0.8,0.0,36.2,0.0,12.4,5.2,-2.0,213.2,1.4,127.6,0.4,213.2,1.4,2.0,0.2,2.2,0.2,0.8,0.2,58.4,0.0,22.0,9.8,7.0,7.0,MetLife Stadium,"East Rutherford, NJ",95.0,11,11,6
306,2018,10,Patriots,Titans,401030821,1,Mike Vrabel,Bill Belichick,sunny,46.0,42.0,4.0,5.0,322.6,1.6,115.4,1.8,322.6,1.6,1.2,0.6,1.4,0.2,1.4,0.2,64.0,0.2,4.6,11.0,1.0,213.4,1.0,102.8,0.8,213.4,1.0,1.4,0.4,2.4,0.0,0.6,0.0,46.4,0.0,11.6,6.2,6.0,5.0,Nissan Stadium,"Nashville, TN",100.0,11,11,6
307,2018,2,Ravens,Bengals,401030690,1,Marvin Lewis,John Harbaugh,,82.0,54.0,3.0,1.0,251.4,2.0,117.4,1.6,251.4,2.0,1.6,0.6,2.8,0.2,0.8,0.0,69.4,0.0,19.2,9.6,3.0,204.6,1.4,101.0,0.6,204.6,1.4,1.6,0.2,1.8,0.4,0.8,0.2,45.4,0.0,10.2,6.6,4.0,4.0,Paycor Stadium,"Cincinnati, OH",76.0,9,14,4
308,2018,11,Cowboys,Falcons,401030929,0,Dan Quinn,Jason Garrett,sunny,59.0,57.0,1.0,1.0,235.4,1.4,124.0,1.0,235.4,1.4,1.6,0.8,2.2,0.0,0.6,0.0,9.8,0.0,9.8,8.4,-1.0,343.8,2.2,84.8,0.8,343.8,2.2,1.6,0.0,1.8,0.0,1.0,0.0,25.4,0.0,5.2,7.6,6.0,7.0,Mercedes-Benz Stadium,"Atlanta, GA",99.0,11,18,6
309,2018,17,Panthers,Saints,401030768,0,Sean Payton,Ron Rivera,indoor,64.0,98.0,5.0,-7.0,269.4,1.2,144.6,0.6,269.4,1.2,1.8,1.0,2.0,0.0,0.2,0.0,59.0,0.0,9.6,5.4,3.0,205.6,1.4,105.4,1.2,205.6,1.4,1.4,1.6,4.8,0.0,0.6,0.0,41.0,0.0,13.2,6.4,7.0,6.0,Caesars Superdome,"New Orleans, LA",100.0,12,30,6
310,2018,17,Jets,Patriots,401030765,1,Bill Belichick,Todd Bowles,sunny,33.0,42.0,2.0,-2.0,233.6,1.4,89.0,0.8,233.6,1.4,0.8,0.4,3.2,0.2,0.6,0.2,125.4,0.2,7.8,8.8,1.0,271.4,1.6,164.2,1.2,271.4,1.6,0.2,0.2,2.2,0.0,1.4,0.0,32.8,0.0,14.6,6.8,7.0,7.0,Gillette Stadium,"Foxboro, MA",100.0,12,30,6
311,2018,17,Lions,Packers,401030757,0,Joe Philbin,Matt Patricia,cloudy,26.0,70.0,15.0,-2.0,190.2,0.4,105.2,0.8,190.2,0.4,0.8,0.4,2.4,0.2,0.4,0.2,13.8,0.0,12.6,5.8,1.0,268.6,1.2,106.6,1.4,268.6,1.2,1.2,0.4,1.6,0.2,0.2,0.2,39.4,0.0,12.2,8.2,7.0,7.0,Lambeau Field,"Green Bay, WI",95.0,12,30,6
312,2018,17,Dolphins,Bills,401030722,1,Sean McDermott,Adam Gase,cloudy,33.0,75.0,9.0,-2.0,172.0,1.8,116.0,0.8,172.0,1.8,1.4,0.6,2.4,0.2,1.0,0.2,30.2,0.0,8.4,3.8,-1.0,203.6,1.0,146.0,1.0,203.6,1.0,1.6,0.4,1.4,0.0,1.2,0.0,59.8,0.0,8.0,5.6,7.0,7.0,Highmark Stadium,"Orchard Park, NY",94.0,12,30,6
313,2018,15,Saints,Panthers,401030967,0,Ron Rivera,Sean Payton,,48.0,45.0,3.0,1.0,227.4,2.6,146.4,1.4,227.4,2.6,1.0,1.0,4.8,0.0,1.4,0.0,31.0,0.0,13.6,9.2,-5.0,280.8,1.8,127.0,0.8,280.8,1.8,1.6,0.6,1.8,0.0,0.0,0.0,60.2,0.0,6.0,5.2,8.0,8.0,Bank of America Stadium,"Charlotte, NC",100.0,12,18,1
314,2018,15,Eagles,Rams,401030961,0,Sean McVay,Doug Pederson,cloudy,6.0,79.0,5.0,-1.0,257.2,1.6,84.0,0.6,257.2,1.6,1.0,0.2,2.4,0.0,0.8,0.0,63.2,0.0,8.2,6.2,-1.0,303.2,2.0,103.6,1.2,303.2,2.0,1.0,1.0,2.4,0.4,1.4,0.2,61.6,0.0,7.4,10.2,7.0,7.0,Los Angeles Memorial Coliseum,"Los Angeles, CA",96.0,12,17,0
315,2018,15,Patriots,Steelers,401030956,1,Mike Tomlin,Bill Belichick,cloudy,42.0,90.0,5.0,-1.0,310.0,1.4,123.0,1.6,310.0,1.4,0.0,0.2,2.4,0.0,0.6,0.0,47.6,0.0,13.2,7.0,-3.0,338.0,2.6,68.8,1.0,338.0,2.6,1.2,0.6,3.6,0.2,0.2,0.2,28.4,0.0,13.2,5.2,7.0,7.0,Acrisure Stadium,"Pittsburgh, PA",95.0,12,16,6
316,2018,15,Seahawks,49ers,401030950,1,Kyle Shanahan,Pete Carroll,cloudy,61.0,68.0,11.0,4.0,199.4,2.2,180.6,1.0,199.4,2.2,0.8,0.6,2.4,0.4,0.4,0.2,35.8,0.0,4.4,8.4,1.0,295.8,1.8,113.0,0.4,295.8,1.8,1.6,0.0,2.8,0.0,0.0,0.0,39.8,0.0,15.0,7.2,5.0,7.0,Levi's Stadium,"Santa Clara, CA",100.0,12,16,6
317,2018,15,Buccaneers,Ravens,401030898,1,John Harbaugh,Dirk Koetter,cloudy,,43.0,,-1.0,309.2,1.6,112.4,0.8,309.2,1.6,1.6,0.2,3.2,0.0,1.4,0.0,36.2,0.0,6.8,5.0,-1.0,172.0,0.6,194.2,1.2,172.0,0.6,1.6,0.4,2.0,0.4,0.2,0.0,44.6,0.0,35.8,10.0,7.0,7.0,M&T Bank Stadium,"Baltimore, MD",99.0,12,16,6
318,2018,15,Washington,Jaguars,401030924,0,Doug Marrone,Jay Gruden,cloudy,64.0,58.0,12.0,,,,,,,,,,,,,,,,,,-1.0,189.0,0.8,127.0,0.8,189.0,0.8,1.2,0.2,1.2,0.0,1.2,0.0,49.0,0.0,15.6,5.6,,9.0,TIAA Bank Field,"Jacksonville, FL",100.0,12,16,6
319,2018,15,Titans,Giants,401030915,0,Pat Shurmur,Mike Vrabel,rain,4.0,95.0,6.0,2.0,239.8,1.4,147.2,1.4,239.8,1.4,1.8,0.2,2.6,0.0,0.2,0.0,39.6,0.0,14.6,6.6,2.0,226.4,2.2,150.8,0.8,226.4,2.2,0.6,0.2,2.8,0.6,2.2,0.6,79.8,0.0,24.8,9.8,9.0,7.0,MetLife Stadium,"East Rutherford, NJ",90.0,12,16,6
320,2018,15,Dolphins,Vikings,401030918,1,Mike Zimmer,Adam Gase,indoor,,,,2.0,191.6,1.6,111.4,0.6,191.6,1.6,1.2,0.6,2.2,0.2,1.6,0.2,34.2,0.0,11.8,6.4,-2.0,235.4,1.6,82.6,0.2,235.4,1.6,0.6,0.6,3.4,0.2,0.8,0.0,39.4,0.0,11.6,4.6,7.0,5.0,U.S. Bank Stadium,"Minneapolis, MN",100.0,12,16,6
321,2018,15,Cowboys,Colts,401030927,1,Frank Reich,Jason Garrett,sunny,46.0,80.0,5.0,5.0,294.2,1.4,138.0,1.2,294.2,1.4,1.8,0.2,2.4,0.0,1.2,0.0,9.2,0.0,4.4,8.8,1.0,314.8,2.2,78.4,0.8,314.8,2.2,1.2,0.6,2.8,0.0,0.4,0.0,7.2,0.0,29.0,5.2,6.0,7.0,Lucas Oil Stadium,"Indianapolis, IN",100.0,12,16,6
322,2018,15,Raiders,Bengals,401030909,1,Marvin Lewis,Jon Gruden,cloudy,43.0,96.0,2.0,1.0,247.2,1.6,111.8,0.6,247.2,1.6,1.6,0.2,0.8,0.0,1.2,0.0,58.6,0.0,7.2,7.4,-7.0,214.0,1.4,108.4,0.8,214.0,1.4,0.6,0.2,1.4,0.0,0.2,0.0,68.2,0.0,26.0,4.0,6.0,6.0,Paycor Stadium,"Cincinnati, OH",68.0,12,16,6
323,2018,15,Packers,Bears,401030893,1,Matt Nagy,Joe Philbin,fair,45.0,63.0,10.0,1.0,231.6,1.6,112.2,1.2,231.6,1.6,0.8,0.6,2.8,0.2,0.4,0.2,35.0,0.0,22.2,6.6,1.0,230.8,1.8,110.4,0.6,230.8,1.8,1.6,0.4,3.2,0.4,2.2,0.4,25.2,0.0,22.6,6.4,7.0,6.0,Soldier Field,"Chicago, IL",100.0,12,16,6
324,2018,15,Lions,Bills,401030896,1,Sean McDermott,Matt Patricia,rain,39.0,85.0,7.0,1.0,215.2,0.8,101.0,1.0,215.2,0.8,1.2,0.4,2.6,0.2,0.6,0.2,16.2,0.0,10.8,6.2,-2.0,206.4,1.0,170.2,1.4,206.4,1.0,1.6,0.2,2.0,0.0,1.4,0.0,46.2,0.0,17.8,6.8,6.0,7.0,Highmark Stadium,"Orchard Park, NY",83.0,12,16,6
325,2018,15,Cardinals,Falcons,401030900,1,Dan Quinn,Steve Wilks,,,,,-1.0,167.6,1.0,110.6,0.6,167.6,1.0,1.6,0.4,3.0,0.0,0.0,0.0,55.4,0.0,22.4,4.0,-5.0,278.2,1.8,63.6,0.0,278.2,1.8,2.8,0.2,2.0,0.2,0.4,0.0,57.6,0.0,10.6,5.6,6.0,7.0,Mercedes-Benz Stadium,"Atlanta, GA",96.0,12,16,6
326,2018,15,Browns,Broncos,401030876,0,Vance Joseph,Gregg Williams,cloudy,46.0,35.0,0.0,1.0,283.4,2.2,108.8,1.2,283.4,2.2,1.0,0.6,2.0,0.0,0.6,0.0,45.4,0.0,6.4,4.2,-1.0,208.2,1.0,125.6,1.6,208.2,1.0,1.2,0.6,3.2,0.0,1.2,0.0,26.0,0.0,9.8,4.8,6.0,6.0,Empower Field at Mile High,"Denver, CO",100.0,12,16,6
327,2018,15,Texans,Jets,401030891,0,Todd Bowles,Bill O'Brien,cloudy,51.0,85.0,8.0,-1.0,224.4,1.4,158.8,0.8,224.4,1.4,1.0,0.6,3.0,0.4,1.2,0.4,14.2,0.0,17.4,9.6,1.0,187.6,0.4,94.2,0.6,187.6,0.4,0.4,0.2,2.2,0.2,0.6,0.2,92.4,0.0,7.4,8.4,6.0,6.0,MetLife Stadium,"East Rutherford, NJ",95.0,12,15,5
328,2018,15,Chargers,Chiefs,401030874,0,Andy Reid,Anthony Lynn,,39.0,76.0,5.0,3.0,280.4,2.0,111.2,1.0,280.4,2.0,0.2,0.2,2.0,0.0,0.4,0.0,60.4,0.0,23.6,9.2,2.0,354.8,3.4,124.6,1.0,354.8,3.4,1.0,1.2,3.4,0.2,0.6,0.0,72.4,0.0,7.0,8.6,4.0,4.0,GEHA Field at Arrowhead Stadium,"Kansas City, MO",100.0,12,14,4
329,2018,14,Vikings,Seahawks,401030867,1,Pete Carroll,Mike Zimmer,cloudy,48.0,76.0,9.0,-1.0,265.6,1.8,84.2,0.4,265.6,1.8,0.8,0.6,3.0,0.2,0.8,0.0,34.0,0.0,12.4,4.8,3.0,232.0,2.6,168.6,0.8,232.0,2.6,1.0,0.4,2.4,0.2,0.4,0.2,49.6,0.0,1.8,8.0,8.0,8.0,Lumen Field,"Seattle, WA",100.0,12,11,1
330,2018,14,Rams,Bears,401030817,1,Matt Nagy,Sean McVay,cloudy,29.0,70.0,4.0,3.0,327.2,2.6,120.2,1.2,327.2,2.6,0.8,1.2,2.8,0.4,0.8,0.2,62.6,0.0,7.8,10.4,-1.0,235.8,1.8,84.4,1.0,235.8,1.8,2.0,0.6,3.4,0.8,2.0,0.6,21.2,0.0,27.8,7.2,7.0,7.0,Soldier Field,"Chicago, IL",100.0,12,10,0
331,2018,14,Lions,Cardinals,401030860,0,Steve Wilks,Matt Patricia,sunny,7.0,41.0,2.0,-2.0,234.8,0.8,89.8,0.8,234.8,0.8,1.0,0.6,2.2,0.0,0.6,0.0,27.8,0.0,9.2,7.0,1.0,170.0,1.4,116.0,0.6,170.0,1.4,1.4,0.2,3.6,0.0,0.0,0.0,52.0,0.0,17.2,4.2,7.0,7.0,State Farm Stadium,"Glendale, AZ",95.0,12,9,6
332,2018,17,Cowboys,Giants,401030812,0,Pat Shurmur,Jason Garrett,cloudy,37.0,70.0,2.0,1.0,272.0,1.4,115.8,0.6,272.0,1.4,1.6,0.8,2.0,0.2,0.8,0.0,13.2,0.0,7.4,6.8,-2.0,250.2,1.4,124.8,0.8,250.2,1.4,0.4,0.2,3.0,0.4,1.2,0.4,52.8,0.0,22.8,8.2,7.0,7.0,MetLife Stadium,"East Rutherford, NJ",94.0,12,30,6
333,2018,17,Falcons,Buccaneers,401030820,0,Dirk Koetter,Dan Quinn,cloudy,8.0,73.0,5.0,2.0,248.0,2.2,115.2,0.4,248.0,2.2,2.4,0.6,3.4,0.4,1.2,0.2,46.2,0.0,10.2,5.4,-3.0,253.4,1.4,91.2,0.8,253.4,1.4,1.0,0.6,2.4,0.0,1.4,0.0,40.6,0.0,5.6,6.2,7.0,7.0,Raymond James Stadium,"Tampa, FL",80.0,12,30,6
334,2018,17,Jaguars,Texans,401030759,1,Bill O'Brien,Doug Marrone,rain,46.0,93.0,6.0,1.0,143.8,0.4,132.6,0.6,143.8,0.4,1.2,0.4,2.0,0.2,0.6,0.2,27.4,0.0,34.2,4.4,-1.0,266.8,1.6,133.2,1.2,266.8,1.6,1.0,1.0,2.4,0.2,1.0,0.2,40.6,0.0,16.0,10.6,7.0,7.0,NRG Stadium,"Houston, TX",100.0,12,30,6
335,2018,17,Chargers,Broncos,401030824,0,Vance Joseph,Anthony Lynn,cloudy,51.0,22.0,6.0,-1.0,254.4,1.6,103.6,1.6,254.4,1.6,1.0,0.2,2.2,0.0,0.4,0.0,56.6,0.0,26.8,7.0,-3.0,198.6,1.2,115.4,1.0,198.6,1.2,1.2,0.8,2.4,0.0,1.0,0.0,43.4,0.0,6.4,5.2,7.0,5.0,Empower Field at Mile High,"Denver, CO",100.0,12,30,6
336,2018,16,Broncos,Raiders,401030926,1,Jon Gruden,Vance Joseph,rain,58.0,80.0,14.0,-2.0,201.6,0.8,117.0,1.6,201.6,0.8,1.0,0.8,2.8,0.0,1.4,0.0,33.0,0.0,6.4,5.8,-1.0,251.2,1.8,102.6,0.6,251.2,1.8,1.8,0.2,0.8,0.0,1.2,0.0,53.6,0.0,10.0,8.2,8.0,8.0,Oakland Coliseum,"Oakland, CA",96.0,12,25,1
337,2018,16,Chiefs,Seahawks,401030917,1,Pete Carroll,Andy Reid,cloudy,43.0,82.0,8.0,-1.0,328.4,3.2,108.8,1.0,328.4,3.2,1.4,1.2,4.0,0.2,0.8,0.0,82.6,0.0,7.0,8.0,-1.0,211.6,2.0,159.6,1.0,211.6,2.0,0.8,0.8,2.6,0.4,0.4,0.2,35.8,0.0,4.2,8.0,10.0,7.0,Lumen Field,"Seattle, WA",100.0,12,24,0
338,2018,16,Steelers,Saints,401030913,1,Sean Payton,Mike Tomlin,indoor,68.0,71.0,10.0,1.0,320.0,2.0,72.8,0.8,320.0,2.0,1.0,0.4,2.8,0.0,0.2,0.0,31.8,0.0,11.2,4.2,2.0,215.0,2.0,128.6,1.0,215.0,2.0,1.2,1.2,4.8,0.0,1.2,0.0,41.0,0.0,15.8,7.4,7.0,5.0,Caesars Superdome,"New Orleans, LA",100.0,12,23,6
339,2018,16,Bears,49ers,401030901,0,Kyle Shanahan,Matt Nagy,cloudy,5.0,76.0,5.0,2.0,206.8,1.6,119.6,0.4,206.8,1.6,2.2,0.2,3.0,0.4,2.0,0.4,35.6,0.0,29.6,7.2,2.0,298.4,1.4,103.2,0.2,298.4,1.4,1.6,0.0,2.0,0.0,0.0,0.0,62.4,0.2,19.8,8.0,7.0,7.0,Levi's Stadium,"Santa Clara, CA",100.0,12,23,6
340,2018,16,Rams,Cardinals,401030907,0,Steve Wilks,Sean McVay,sunny,72.0,22.0,0.0,-2.0,292.8,1.4,101.6,1.4,292.8,1.4,1.6,0.8,2.4,0.4,1.6,0.2,50.2,0.0,7.0,10.6,-2.0,174.6,1.0,103.8,0.6,174.6,1.0,1.6,0.4,2.4,0.0,0.0,0.0,37.6,0.0,27.0,4.0,6.0,7.0,State Farm Stadium,"Glendale, AZ",95.0,12,23,6
341,2018,16,Falcons,Panthers,401030895,0,Ron Rivera,Dan Quinn,sunny,52.0,45.0,7.0,1.0,258.4,1.8,92.4,0.4,258.4,1.8,2.0,0.4,3.4,0.4,0.6,0.2,50.6,0.0,11.6,6.8,-6.0,278.4,1.6,127.6,0.6,278.4,1.6,1.4,0.6,2.0,0.0,0.2,0.0,44.0,0.0,6.2,4.8,7.0,5.0,Bank of America Stadium,"Charlotte, NC",100.0,12,23,6
342,2018,16,Texans,Eagles,401030864,1,Doug Pederson,Bill O'Brien,,44.0,44.0,5.0,1.0,240.6,1.4,148.6,0.8,240.6,1.4,1.0,0.6,3.2,0.4,1.2,0.4,19.8,0.0,17.6,11.6,1.0,239.2,1.2,92.0,1.2,239.2,1.2,1.0,0.6,2.0,0.0,1.0,0.0,47.8,0.0,8.6,7.0,7.0,6.0,Lincoln Financial Field,"Philadelphia, PA",100.0,12,23,6
343,2018,16,Packers,Jets,401030870,0,Todd Bowles,Joe Philbin,sunny,43.0,48.0,8.0,-1.0,246.6,1.2,90.8,1.0,246.6,1.2,0.8,0.6,1.8,0.2,0.2,0.2,28.2,0.0,18.4,7.0,-1.0,192.4,0.8,96.2,0.8,192.4,0.8,0.6,0.2,2.6,0.2,0.6,0.2,106.6,0.0,8.4,8.0,7.0,7.0,MetLife Stadium,"East Rutherford, NJ",95.0,12,23,6
344,2018,16,Bills,Patriots,401030892,1,Bill Belichick,Sean McDermott,,4.0,38.0,12.0,1.0,209.6,1.2,174.0,1.4,209.6,1.2,1.6,0.2,1.8,0.0,1.2,0.0,52.0,0.0,17.4,6.6,-2.0,299.6,1.4,117.6,1.0,299.6,1.4,0.0,0.0,2.6,0.0,1.0,0.0,39.4,0.0,13.2,6.4,7.0,6.0,Gillette Stadium,"Foxboro, MA",100.0,12,23,6
345,2018,16,Jaguars,Dolphins,401030866,0,Adam Gase,Doug Marrone,sunny,73.0,49.0,9.0,-2.0,135.6,0.4,143.2,0.6,135.6,0.4,1.2,0.2,1.8,0.0,1.0,0.0,32.4,0.0,32.2,5.4,-1.0,185.4,1.6,129.8,0.8,185.4,1.6,1.4,0.6,1.8,0.2,1.0,0.2,38.4,0.0,6.0,6.0,7.0,7.0,Hard Rock Stadium,"Miami Gardens, FL",100.0,12,23,6
346,2018,16,Giants,Colts,401030861,1,Frank Reich,Pat Shurmur,cloudy,33.0,85.0,7.0,-1.0,234.6,1.6,140.8,0.8,234.6,1.6,0.8,0.2,3.0,0.6,1.8,0.6,77.2,0.0,23.8,8.0,2.0,296.2,1.6,97.8,1.0,296.2,1.6,1.6,0.4,3.4,0.0,0.6,0.0,5.8,0.0,27.8,6.8,7.0,7.0,Lucas Oil Stadium,"Indianapolis, IN",98.0,12,23,6
347,2018,14,Steelers,Raiders,401030863,1,Jon Gruden,Mike Tomlin,cloudy,55.0,74.0,8.0,-2.0,335.2,2.6,83.4,1.0,335.2,2.6,1.2,0.4,3.4,0.2,0.2,0.2,26.4,0.0,11.0,5.6,-2.0,218.6,1.2,121.2,0.4,218.6,1.2,2.2,0.2,0.6,0.0,1.0,0.0,62.0,0.0,7.2,6.8,6.0,7.0,Oakland Coliseum,"Oakland, CA",96.0,12,9,6
348,2018,16,Vikings,Lions,401030877,0,Matt Patricia,Mike Zimmer,indoor,68.0,70.0,,1.0,245.6,1.8,101.0,0.6,245.6,1.8,0.4,0.4,3.2,0.0,0.8,0.0,41.2,0.0,30.0,5.6,-1.0,202.0,0.6,106.8,1.0,202.0,0.6,0.6,0.4,2.6,0.2,0.6,0.2,8.0,0.0,11.0,5.6,7.0,7.0,Ford Field,"Detroit, MI",96.0,12,23,6
349,2018,16,Bengals,Browns,401030872,1,Gregg Williams,Marvin Lewis,cloudy,37.0,76.0,9.0,1.0,200.4,1.4,120.6,1.0,200.4,1.4,0.6,0.6,2.4,0.0,0.2,0.0,80.4,0.0,26.8,6.0,2.0,259.4,2.2,115.2,1.0,259.4,2.2,1.2,0.6,2.0,0.0,0.8,0.0,51.8,0.0,8.0,4.6,7.0,7.0,FirstEnergy Stadium,"Cleveland, OH",100.0,12,23,6
350,2018,16,Ravens,Chargers,401030897,0,Anthony Lynn,John Harbaugh,cloudy,6.0,89.0,5.0,1.0,154.6,0.8,230.4,1.2,154.6,0.8,1.8,0.4,2.0,0.4,0.4,0.0,56.8,0.0,30.4,9.6,4.0,298.4,2.0,112.4,1.4,298.4,2.0,0.6,0.0,1.6,0.0,0.4,0.0,61.6,0.0,20.6,8.2,6.0,9.0,Dignity Health Sports Park,"Carson, CA",95.0,12,23,6
351,2018,17,Colts,Titans,401030755,0,Mike Vrabel,Frank Reich,,53.0,67.0,4.0,3.0,308.6,1.4,87.2,1.0,308.6,1.4,1.2,0.4,2.4,0.0,0.4,0.0,6.8,0.0,15.4,6.0,4.0,210.4,1.0,162.6,1.6,210.4,1.0,1.0,0.4,3.0,0.2,0.8,0.2,35.6,0.0,11.0,6.2,7.0,8.0,Nissan Stadium,"Nashville, TN",100.0,12,31,0
