,season,week,awayteam,hometeam,awayscore,homescore,idgame,score_abs,winner_home,winner_away,winner_team,concat,home_coach,away_coach,location,weather_type,temperature,humidity,wind
991,2020,12,Giants,Bengals,19,17,401220160,-2,0,1,Giants,2020_12_Bengals_Giants,Zac Taylor,Joe Judge,Home,cloudy,52,50,4
992,2020,12,Titans,Colts,45,26,401220188,-19,0,1,Titans,2020_12_Colts_Titans,Frank Reich,Mike Vrabel,Home,cloudy,68,45,5
993,2020,9,Packers,49ers,34,17,401220359,-17,0,1,Packers,2020_09_49ers_Packers,Kyle Shanahan,Matt LaFleur,Home,sunny,78,83,5
994,2020,11,Rams,Buccaneers,27,24,401220335,-3,0,1,Rams,2020_11_Buccaneers_Rams,Bruce Arians,Sean McVay,Home,cloudy,69,65,5
995,2020,12,Panthers,Vikings,27,28,401220302,1,1,0,Vikings,2020_12_Vikings_Panthers,Mike Zimmer,Matt Rhule,Home,indoor,34,50,23
996,2020,1,Seahawks,Falcons,38,25,401220313,-13,0,1,Seahawks,2020_01_Falcons_Seahawks,Dan Quinn,Pete Carroll,Home,cloudy,8,69,7
997,2020,17,Dolphins,Bills,26,56,401220114,30,1,0,Bills,2020_17_Bills_Dolphins,Sean McDermott,Brian Flores,Home,cloudy,35,93,1
998,2020,10,Broncos,Raiders,12,37,401220226,25,1,0,Raiders,2020_10_Raiders_Broncos,Jon Gruden,Vic Fangio,Home,sunny,64,15,3
999,2020,10,Buccaneers,Panthers,46,23,401220368,-23,0,1,Buccaneers,2020_10_Panthers_Buccaneers,Matt Rhule,Bruce Arians,Home,cloudy,65,90,15
1000,2020,11,Chiefs,Raiders,35,31,401220227,-4,0,1,Chiefs,2020_11_Raiders_Chiefs,Jon Gruden,Andy Reid,Home,cloudy,66,15,1
1001,2020,17,Ravens,Bengals,38,3,401220154,-35,0,1,Ravens,2020_17_Bengals_Ravens,Zac Taylor,John Harbaugh,Home,cloudy,39,79,10
1002,2020,1,Jets,Bills,17,27,401220116,10,1,0,Bills,2020_01_Bills_Jets,Sean McDermott,Adam Gase,Home,cloudy,67,93,15
1003,2020,12,Cardinals,Patriots,17,20,401220135,3,1,0,Patriots,2020_12_Patriots_Cardinals,Bill Belichick,Kliff Kingsbury,Home,sunny,52,40,8
1004,2020,8,Jets,Chiefs,9,35,401220222,26,1,0,Chiefs,2020_08_Chiefs_Jets,Andy Reid,Adam Gase,Home,sunny,52,0,11
1005,2020,12,Dolphins,Jets,20,3,401220139,-17,0,1,Dolphins,2020_12_Jets_Dolphins,Adam Gase,Brian Flores,Home,sunny,54,32,2
1006,2020,12,Browns,Jaguars,27,25,401220197,-2,0,1,Browns,2020_12_Jaguars_Browns,Doug Marrone,Kevin Stefanski,Home,cloudy,7,83,1
1007,2020,3,Lions,Cardinals,26,23,401220343,-3,0,1,Lions,2020_03_Cardinals_Lions,Kliff Kingsbury,Matt Patricia,Home,cloudy,68,70,5
1008,2020,3,Buccaneers,Broncos,28,10,401220216,-18,0,1,Buccaneers,2020_03_Broncos_Buccaneers,Vic Fangio,Bruce Arians,Home,cloudy,55,39,7
1009,2020,12,Saints,Broncos,31,3,401220215,-28,0,1,Saints,2020_12_Broncos_Saints,Vic Fangio,Sean Payton,Home,cloudy,38,33,6
1010,2020,12,49ers,Rams,23,20,401220345,-3,0,1,49ers,2020_12_Rams_49ers,Sean McVay,Kyle Shanahan,Home,sunny,72,12,3
1011,2020,12,Chiefs,Buccaneers,27,24,401220333,-3,0,1,Chiefs,2020_12_Buccaneers_Chiefs,Bruce Arians,Andy Reid,Home,cloudy,81,50,5
1012,2020,12,Bears,Packers,25,41,401220290,16,1,0,Packers,2020_12_Packers_Bears,Matt LaFleur,Matt Nagy,Home,cloudy,37,59,13
1013,2020,12,Seahawks,Eagles,23,17,401220262,-6,0,1,Seahawks,2020_12_Eagles_Seahawks,Doug Pederson,Pete Carroll,Home,rain,6,94,16
1014,2020,12,Ravens,Steelers,14,19,401220170,5,1,0,Steelers,2020_12_Steelers_Ravens,Mike Tomlin,John Harbaugh,Home,cloudy,36,68,14
1015,2020,10,Eagles,Giants,17,27,401220251,10,1,0,Giants,2020_10_Giants_Eagles,Joe Judge,Doug Pederson,Home,cloudy,56,60,18
1016,2020,1,Bears,Lions,27,23,401220282,-4,0,1,Bears,2020_01_Lions_Bears,Matt Patricia,Matt Nagy,Home,indoor,68,70,5
1017,2020,9,Seahawks,Bills,34,44,401220120,10,1,0,Bills,2020_09_Bills_Seahawks,Sean McDermott,Pete Carroll,Home,cloudy,68,69,5
1018,2021,15,Chiefs,Chargers,34,28,401326537,-6,0,1,Chiefs,2021_15_Chargers_Chiefs,Brandon Staley,Andy Reid,Home,cloudy,54,83,5
1019,2021,1,49ers,Lions,41,33,401326317,-8,0,1,49ers,2021_01_Lions_49ers,Dan Campbell,Kyle Shanahan,Home,indoor,68,70,5
1020,2021,18,Bengals,Browns,16,21,401326588,5,1,0,Browns,2021_18_Browns_Bengals,Kevin Stefanski,Zac Taylor,Home,rain,37,87,23
1021,2021,18,Seahawks,Cardinals,38,30,401326597,-8,0,1,Seahawks,2021_18_Cardinals_Seahawks,Kliff Kingsbury,Pete Carroll,Home,sunny,72,22,1
1022,2021,18,Patriots,Dolphins,24,33,401326592,9,1,0,Dolphins,2021_18_Dolphins_Patriots,Brian Flores,Bill Belichick,Home,cloudy,76,73,9
1023,2021,18,49ers,Rams,27,24,401326599,-3,0,1,49ers,2021_18_Rams_49ers,Sean McVay,Kyle Shanahan,Home,sunny,74,20,2
1024,2021,18,Jets,Bills,10,27,401326587,17,1,0,Bills,2021_18_Bills_Jets,Sean McDermott,Robert Saleh,Home,snow,34,80,21
1025,2021,1,Seahawks,Colts,28,16,401326318,-12,0,1,Seahawks,2021_01_Colts_Seahawks,Frank Reich,Pete Carroll,Home,sunny,68,81,5
1026,2021,1,Cardinals,Titans,38,13,401326311,-25,0,1,Cardinals,2021_01_Titans_Cardinals,Mike Vrabel,Kliff Kingsbury,Home,sunny,78,63,6
1027,2021,18,Saints,Falcons,30,20,401326585,-10,0,1,Saints,2021_18_Falcons_Saints,Arthur Smith,Sean Payton,Home,cloudy,63,73,6
1028,2021,18,Cowboys,Eagles,51,26,401326595,-25,0,1,Cowboys,2021_18_Eagles_Cowboys,Nick Sirianni,Mike McCarthy,Home,cloudy,26,60,4
1029,2021,18,Titans,Texans,28,25,401326590,-3,0,1,Titans,2021_18_Texans_Titans,David Culley,Mike Vrabel,Home,cloudy,73,85,7
1030,2021,14,Bills,Buccaneers,27,33,401326534,6,1,0,Buccaneers,2021_14_Buccaneers_Bills,Bruce Arians,Sean McDermott,Home,cloudy,81,69,6
1031,2021,14,Bears,Packers,30,45,401326535,15,1,0,Packers,2021_14_Packers_Bears,Matt LaFleur,Matt Nagy,Home,cloudy,37,56,10
1032,2021,14,Rams,Cardinals,30,23,401326536,-7,0,1,Rams,2021_14_Cardinals_Rams,Kliff Kingsbury,Sean McVay,Home,cloudy,65,37,3
1033,2021,18,Colts,Jaguars,11,26,401326591,15,1,0,Jaguars,2021_18_Jaguars_Colts,Darrell Bevell,Frank Reich,Home,cloudy,77,57,13
1034,2021,18,Washington,Giants,22,7,401326594,-15,0,1,Washington,2021_18_Giants_Washington,Joe Judge,Ron Rivera,Home,rain,36,70,14
1035,2021,18,Bears,Vikings,17,31,401326593,14,1,0,Vikings,2021_18_Vikings_Bears,Mike Zimmer,Matt Nagy,Home,indoor,68,59,14
1036,2021,18,Packers,Lions,30,37,401326589,7,1,0,Lions,2021_18_Lions_Packers,Dan Campbell,Matt LaFleur,Home,indoor,68,70,5
1037,2021,18,Steelers,Ravens,16,13,401326586,-3,0,1,Steelers,2021_18_Ravens_Steelers,John Harbaugh,Mike Tomlin,Home,cloudy,68,38,5
1038,2021,18,Chiefs,Broncos,28,24,401326598,-4,0,1,Chiefs,2021_18_Broncos_Chiefs,Vic Fangio,Andy Reid,Home,cloudy,44,46,8
1039,2021,15,Patriots,Colts,17,27,401326540,10,1,0,Colts,2021_15_Colts_Patriots,Frank Reich,Bill Belichick,Home,cloudy,36,81,6
1040,2021,17,Vikings,Packers,10,37,401326583,27,1,0,Packers,2021_17_Packers_Vikings,Matt LaFleur,Mike Zimmer,Home,cloudy,11,61,8
1041,2021,15,Cardinals,Lions,12,30,401326544,18,1,0,Lions,2021_15_Lions_Cardinals,Dan Campbell,Kliff Kingsbury,Home,indoor,68,70,5
1042,2021,15,Jets,Dolphins,24,31,401326541,7,1,0,Dolphins,2021_15_Dolphins_Jets,Brian Flores,Robert Saleh,Home,sunny,79,80,9
1043,2021,15,Cowboys,Giants,21,6,401326546,-15,0,1,Cowboys,2021_15_Giants_Cowboys,Joe Judge,Mike McCarthy,Home,cloudy,4,45,17
1044,2021,15,Titans,Steelers,13,19,401326547,6,1,0,Steelers,2021_15_Steelers_Titans,Mike Tomlin,Mike Vrabel,Home,cloudy,34,63,10
1045,2021,17,Raiders,Colts,23,20,401326573,-3,0,1,Raiders,2021_17_Colts_Raiders,Frank Reich,Rich Bisaccia,Home,cloudy,28,83,6
1046,2021,15,Texans,Jaguars,30,16,401326545,-14,0,1,Texans,2021_15_Jaguars_Texans,Darrell Bevell,David Culley,Home,cloudy,76,82,9
1047,2021,15,Bengals,Broncos,15,10,401326548,-5,0,1,Bengals,2021_15_Broncos_Bengals,Vic Fangio,Zac Taylor,Home,sunny,61,10,8
1048,2021,15,Falcons,49ers,13,31,401326549,18,1,0,49ers,2021_15_49ers_Falcons,Kyle Shanahan,Arthur Smith,Home,cloudy,52,71,5
1049,2021,15,Packers,Ravens,31,30,401326543,-1,0,1,Packers,2021_15_Ravens_Packers,John Harbaugh,Matt LaFleur,Home,sunny,43,48,12
1050,2021,15,Saints,Buccaneers,9,0,401326551,-9,0,1,Saints,2021_15_Buccaneers_Saints,Bruce Arians,Sean Payton,Home,cloudy,75,91,2
1051,2021,15,Raiders,Browns,16,14,401326539,-2,0,1,Raiders,2021_15_Browns_Raiders,Kevin Stefanski,Rich Bisaccia,Home,cloudy,43,50,12
1052,2021,17,Dolphins,Titans,3,34,401326577,31,1,0,Titans,2021_17_Titans_Dolphins,Mike Vrabel,Brian Flores,Home,cloudy,36,96,11
1053,2021,17,Chiefs,Bengals,31,34,401326571,3,1,0,Bengals,2021_17_Bengals_Chiefs,Zac Taylor,Andy Reid,Home,cloudy,33,85,9
1054,2021,17,Giants,Bears,3,29,401326570,26,1,0,Bears,2021_17_Bears_Giants,Matt Nagy,Joe Judge,Home,cloudy,24,75,13
1055,2021,15,Vikings,Bears,17,9,401326552,-8,0,1,Vikings,2021_15_Bears_Vikings,Matt Nagy,Mike Zimmer,Home,cloudy,38,63,7
1056,2021,15,Seahawks,Rams,10,20,401326550,10,1,0,Rams,2021_15_Rams_Seahawks,Sean McVay,Pete Carroll,Home,sunny,61,57,6
1057,2021,15,Washington,Eagles,17,27,401326542,10,1,0,Eagles,2021_15_Eagles_Washington,Nick Sirianni,Ron Rivera,Home,cloudy,38,59,4
1058,2021,16,Chargers,Texans,29,41,401326559,12,1,0,Texans,2021_16_Texans_Chargers,David Culley,Brandon Staley,Home,cloudy,77,87,9
1059,2021,16,Bears,Seahawks,25,24,401326564,-1,0,1,Bears,2021_16_Seahawks_Bears,Pete Carroll,Matt Nagy,Home,snow,25,83,14
1060,2021,16,Steelers,Chiefs,10,36,401326565,26,1,0,Chiefs,2021_16_Chiefs_Steelers,Andy Reid,Mike Tomlin,Home,cloudy,57,64,23
1061,2021,17,Falcons,Bills,15,29,401326569,14,1,0,Bills,2021_17_Bills_Falcons,Sean McDermott,Arthur Smith,Home,snow,25,89,9
1062,2021,15,Panthers,Bills,14,31,401326538,17,1,0,Bills,2021_15_Bills_Panthers,Sean McDermott,Matt Rhule,Home,cloudy,29,71,8
1063,2021,17,Jaguars,Patriots,10,50,401326574,40,1,0,Patriots,2021_17_Patriots_Jaguars,Bill Belichick,Darrell Bevell,Home,cloudy,46,95,5
1064,2021,16,Buccaneers,Panthers,32,6,401326557,-26,0,1,Buccaneers,2021_16_Panthers_Buccaneers,Matt Rhule,Bruce Arians,Home,sunny,73,41,5
1065,2021,16,Giants,Eagles,10,34,401326563,24,1,0,Eagles,2021_16_Eagles_Giants,Nick Sirianni,Joe Judge,Home,cloudy,5,57,9
1066,2021,1,Vikings,Bengals,24,27,401326316,3,1,0,Bengals,2021_01_Bengals_Vikings,Zac Taylor,Mike Zimmer,Home,sunny,84,48,10
1067,2021,16,Dolphins,Saints,20,3,401326568,-17,0,1,Dolphins,2021_16_Saints_Dolphins,Sean Payton,Brian Flores,Home,fair,75,68,5
1068,2021,16,Lions,Falcons,16,20,401326556,4,1,0,Falcons,2021_16_Falcons_Lions,Arthur Smith,Dan Campbell,Home,cloudy,7,69,4
1069,2021,16,Washington,Cowboys,14,56,401326567,42,1,0,Cowboys,2021_16_Cowboys_Washington,Mike McCarthy,Ron Rivera,Home,cloudy,68,70,5
1070,2021,16,Broncos,Raiders,13,17,401326566,4,1,0,Raiders,2021_16_Raiders_Broncos,Rich Bisaccia,Vic Fangio,Home,sunny,56,26,14
1071,2021,17,Lions,Seahawks,29,51,401326582,22,1,0,Seahawks,2021_17_Seahawks_Lions,Pete Carroll,Dan Campbell,Home,rain,39,74,10
1072,2021,17,Panthers,Saints,10,18,401326575,8,1,0,Saints,2021_17_Saints_Panthers,Sean Payton,Matt Rhule,Home,cloudy,6,77,14
1073,2021,17,Cardinals,Cowboys,25,22,401326572,-3,0,1,Cardinals,2021_17_Cowboys_Cardinals,Mike McCarthy,Kliff Kingsbury,Home,cloudy,68,70,5
1074,2021,16,Ravens,Bengals,21,41,401326558,20,1,0,Bengals,2021_16_Bengals_Ravens,Zac Taylor,John Harbaugh,Home,sunny,53,53,5
1075,2021,16,Rams,Vikings,30,23,401326560,-7,0,1,Rams,2021_16_Vikings_Rams,Mike Zimmer,Sean McVay,Home,indoor,23,73,8
1076,2021,17,Browns,Steelers,14,26,401326584,12,1,0,Steelers,2021_17_Steelers_Browns,Mike Tomlin,Kevin Stefanski,Home,cloudy,27,61,7
1077,2021,16,Bills,Patriots,33,21,401326561,-12,0,1,Bills,2021_16_Patriots_Bills,Bill Belichick,Sean McDermott,Home,cloudy,37,72,11
1078,2021,16,Browns,Packers,22,24,401326554,2,1,0,Packers,2021_16_Packers_Browns,Matt LaFleur,Kevin Stefanski,Home,cloudy,35,49,10
1079,2021,17,Texans,49ers,7,23,401326580,16,1,0,49ers,2021_17_49ers_Texans,Kyle Shanahan,David Culley,Home,cloudy,64,44,5
1080,2021,17,Broncos,Chargers,13,34,401326579,21,1,0,Chargers,2021_17_Chargers_Broncos,Brandon Staley,Vic Fangio,Home,sunny,62,25,6
1081,2021,17,Rams,Ravens,20,19,401326581,-1,0,1,Rams,2021_17_Ravens_Rams,John Harbaugh,Sean McVay,Home,cloudy,62,89,7
1082,2021,17,Eagles,Washington,20,16,401326578,-4,0,1,Eagles,2021_17_Washington_Eagles,Ron Rivera,Nick Sirianni,Home,cloudy,6,90,5
1083,2021,1,Steelers,Bills,23,16,401326308,-7,0,1,Steelers,2021_01_Bills_Steelers,Sean McDermott,Mike Tomlin,Home,cloudy,73,79,16
1084,2021,1,Eagles,Falcons,32,6,401326315,-26,0,1,Eagles,2021_01_Falcons_Eagles,Arthur Smith,Nick Sirianni,Home,fair,81,63,3
1085,2021,17,Buccaneers,Jets,28,24,401326576,-4,0,1,Buccaneers,2021_17_Jets_Buccaneers,Robert Saleh,Bruce Arians,Home,cloudy,57,83,10
1086,2021,16,49ers,Titans,17,20,401326553,3,1,0,Titans,2021_16_Titans_49ers,Mike Vrabel,Kyle Shanahan,Home,cloudy,54,33,6
1087,2021,16,Jaguars,Jets,21,26,401326562,5,1,0,Jets,2021_16_Jets_Jaguars,Robert Saleh,Darrell Bevell,Home,sunny,48,47,12
1088,2021,16,Colts,Cardinals,22,16,401326555,-6,0,1,Colts,2021_16_Cardinals_Colts,Kliff Kingsbury,Frank Reich,Home,cloudy,68,70,5
1089,2021,1,Cowboys,Buccaneers,29,31,401326322,2,1,0,Buccaneers,2021_01_Buccaneers_Cowboys,Bruce Arians,Mike McCarthy,Home,cloudy,81,90,5
1090,2021,5,Colts,Ravens,25,31,401326409,6,1,0,Ravens,2021_05_Ravens_Colts,John Harbaugh,Frank Reich,Home,cloudy,69,78,4
1091,2021,14,Giants,Chargers,21,37,401326533,16,1,0,Chargers,2021_14_Chargers_Giants,Brandon Staley,Joe Judge,Home,sunny,64,27,5
1092,2021,4,Lions,Bears,14,24,401326382,10,1,0,Bears,2021_04_Bears_Lions,Matt Nagy,Dan Campbell,Home,cloudy,72,82,3
1093,2021,18,Panthers,Buccaneers,17,41,401326596,24,1,0,Buccaneers,2021_18_Buccaneers_Panthers,Bruce Arians,Matt Rhule,Home,cloudy,82,56,6
1094,2021,4,Panthers,Cowboys,28,36,401326383,8,1,0,Cowboys,2021_04_Cowboys_Panthers,Mike McCarthy,Matt Rhule,Home,cloudy,82,48,5
1095,2021,4,Colts,Dolphins,27,17,401326384,-10,0,1,Colts,2021_04_Dolphins_Colts,Brian Flores,Frank Reich,Home,cloudy,85,54,10
1096,2021,4,Browns,Vikings,14,7,401326385,-7,0,1,Browns,2021_04_Vikings_Browns,Mike Zimmer,Kevin Stefanski,Home,indoor,65,66,11
1097,2021,8,Giants,Chiefs,17,20,401326450,3,1,0,Chiefs,2021_08_Chiefs_Giants,Andy Reid,Joe Judge,Home,cloudy,39,86,3
1098,2021,8,Cowboys,Vikings,20,16,401326449,-4,0,1,Cowboys,2021_08_Vikings_Cowboys,Mike Zimmer,Mike McCarthy,Home,indoor,41,50,13
1099,2021,8,Buccaneers,Saints,27,36,401326448,9,1,0,Saints,2021_08_Saints_Buccaneers,Sean Payton,Bruce Arians,Home,sunny,72,48,4
1100,2021,8,Washington,Broncos,10,17,401326447,7,1,0,Broncos,2021_08_Broncos_Washington,Vic Fangio,Ron Rivera,Home,cloudy,4,63,6
1101,2021,8,Jaguars,Seahawks,7,31,401326446,24,1,0,Seahawks,2021_08_Seahawks_Jaguars,Pete Carroll,Urban Meyer,Home,cloudy,54,49,3
1102,2021,4,Giants,Saints,27,21,401326386,-6,0,1,Giants,2021_04_Saints_Giants,Sean Payton,Joe Judge,Home,cloudy,81,81,3
1103,2021,4,Titans,Jets,24,27,401326387,3,1,0,Jets,2021_04_Jets_Titans,Robert Saleh,Mike Vrabel,Home,sunny,78,47,10
1104,2021,4,Chiefs,Eagles,42,30,401326388,-12,0,1,Chiefs,2021_04_Eagles_Chiefs,Nick Sirianni,Andy Reid,Home,cloudy,73,74,4
1105,2021,8,Patriots,Chargers,27,24,401326445,-3,0,1,Patriots,2021_08_Chargers_Patriots,Brandon Staley,Bill Belichick,Home,cloudy,64,69,5
1106,2021,8,Rams,Texans,38,22,401326442,-16,0,1,Rams,2021_08_Texans_Rams,David Culley,Sean McVay,Home,cloudy,73,59,4
1107,2021,8,Bengals,Jets,31,34,401326444,3,1,0,Jets,2021_08_Jets_Bengals,Robert Saleh,Zac Taylor,Home,cloudy,64,64,11
1108,2021,8,Titans,Colts,34,31,401326443,-3,0,1,Titans,2021_08_Colts_Titans,Frank Reich,Mike Vrabel,Home,sunny,56,79,5
1109,2021,8,Eagles,Lions,44,6,401326441,-38,0,1,Eagles,2021_08_Lions_Eagles,Dan Campbell,Nick Sirianni,Home,indoor,68,70,5
1110,2021,8,Steelers,Browns,15,10,401326440,-5,0,1,Steelers,2021_08_Browns_Steelers,Kevin Stefanski,Mike Tomlin,Home,sunny,56,76,19
1111,2021,4,Cardinals,Rams,37,20,401326389,-17,0,1,Cardinals,2021_04_Rams_Cardinals,Sean McVay,Kliff Kingsbury,Home,sunny,89,19,3
1112,2021,8,49ers,Bears,33,22,401326439,-11,0,1,49ers,2021_08_Bears_49ers,Matt Nagy,Kyle Shanahan,Home,sunny,52,69,13
1113,2021,4,Texans,Bills,0,40,401326381,40,1,0,Bills,2021_04_Bills_Texans,Sean McDermott,David Culley,Home,rain,68,67,5
1114,2021,8,Dolphins,Bills,11,26,401326438,15,1,0,Bills,2021_08_Bills_Dolphins,Sean McDermott,Brian Flores,Home,cloudy,51,89,9
1115,2021,4,Washington,Falcons,34,30,401326380,-4,0,1,Washington,2021_04_Falcons_Washington,Arthur Smith,Ron Rivera,Home,cloudy,76,76,6
1116,2021,9,Browns,Bengals,41,16,401326454,-25,0,1,Browns,2021_09_Bengals_Browns,Zac Taylor,Kevin Stefanski,Home,sunny,6,43,4
1117,2021,10,Buccaneers,Washington,19,29,401326472,10,1,0,Washington,2021_10_Washington_Buccaneers,Ron Rivera,Bruce Arians,Home,cloudy,47,44,9
1118,2021,10,Bills,Jets,45,17,401326469,-28,0,1,Bills,2021_10_Jets_Bills,Robert Saleh,Sean McDermott,Home,cloudy,48,54,6
1119,2021,10,Browns,Patriots,7,45,401326468,38,1,0,Patriots,2021_10_Patriots_Browns,Bill Belichick,Kevin Stefanski,Home,cloudy,48,50,7
1120,2021,10,Jaguars,Colts,17,23,401326467,6,1,0,Colts,2021_10_Colts_Jaguars,Frank Reich,Urban Meyer,Home,cloudy,36,98,6
1121,2021,10,Saints,Titans,21,23,401326471,2,1,0,Titans,2021_10_Titans_Saints,Mike Vrabel,Sean Payton,Home,cloudy,55,42,12
1122,2021,10,Falcons,Cowboys,3,43,401326466,40,1,0,Cowboys,2021_10_Cowboys_Falcons,Mike McCarthy,Arthur Smith,Home,cloudy,66,43,5
1123,2021,10,Ravens,Dolphins,10,22,401326465,12,1,0,Dolphins,2021_10_Dolphins_Ravens,Brian Flores,John Harbaugh,Home,cloudy,77,84,7
1124,2021,9,Bears,Steelers,27,29,401326464,2,1,0,Steelers,2021_09_Steelers_Bears,Mike Tomlin,Matt Nagy,Home,cloudy,55,50,6
1125,2021,9,Titans,Rams,28,16,401326463,-12,0,1,Titans,2021_09_Rams_Titans,Sean McVay,Mike Vrabel,Home,cloudy,59,80,6
1126,2021,9,Cardinals,49ers,31,17,401326462,-14,0,1,Cardinals,2021_09_49ers_Cardinals,Kyle Shanahan,Kliff Kingsbury,Home,cloudy,62,36,11
1127,2021,9,Packers,Chiefs,7,13,401326461,6,1,0,Chiefs,2021_09_Chiefs_Packers,Andy Reid,Matt LaFleur,Home,cloudy,72,41,14
1128,2021,9,Chargers,Eagles,27,24,401326460,-3,0,1,Chargers,2021_09_Eagles_Chargers,Nick Sirianni,Brandon Staley,Home,cloudy,52,47,4
1129,2021,9,Vikings,Ravens,31,34,401326452,3,1,0,Ravens,2021_09_Ravens_Vikings,John Harbaugh,Mike Zimmer,Home,cloudy,58,41,8
1130,2021,9,Bills,Jaguars,6,9,401326456,3,1,0,Jaguars,2021_09_Jaguars_Bills,Urban Meyer,Sean McDermott,Home,cloudy,58,80,14
1131,2021,4,Jaguars,Bengals,21,24,401326379,3,1,0,Bengals,2021_04_Bengals_Jaguars,Zac Taylor,Urban Meyer,Home,cloudy,7,53,5
1132,2021,9,Patriots,Panthers,24,6,401326453,-18,0,1,Patriots,2021_09_Panthers_Patriots,Matt Rhule,Bill Belichick,Home,sunny,61,44,15
1133,2021,9,Raiders,Giants,16,23,401326459,7,1,0,Giants,2021_09_Giants_Raiders,Joe Judge,Rich Bisaccia,Home,fair,54,38,5
1134,2021,9,Falcons,Saints,27,25,401326458,-2,0,1,Falcons,2021_09_Saints_Falcons,Sean Payton,Arthur Smith,Home,sunny,63,45,6
1135,2021,9,Texans,Dolphins,9,17,401326457,8,1,0,Dolphins,2021_09_Dolphins_Texans,Brian Flores,David Culley,Home,cloudy,72,56,15
1136,2021,9,Broncos,Cowboys,30,16,401326455,-14,0,1,Broncos,2021_09_Cowboys_Broncos,Mike McCarthy,Vic Fangio,Home,cloudy,66,68,5
1137,2021,9,Jets,Colts,30,45,401326451,15,1,0,Colts,2021_09_Colts_Jets,Frank Reich,Robert Saleh,Home,cloudy,44,54,2
1138,2021,10,Panthers,Cardinals,34,10,401326473,-24,0,1,Panthers,2021_10_Cardinals_Panthers,Kliff Kingsbury,Matt Rhule,Home,cloudy,68,70,5
1139,2021,8,Panthers,Falcons,19,13,401326437,-6,0,1,Panthers,2021_08_Falcons_Panthers,Arthur Smith,Matt Rhule,Home,cloudy,58,66,12
1140,2021,4,Ravens,Broncos,23,7,401326391,-16,0,1,Ravens,2021_04_Broncos_Ravens,Vic Fangio,John Harbaugh,Home,sunny,76,12,9
1141,2021,6,Rams,Giants,38,11,401326416,-27,0,1,Rams,2021_06_Giants_Rams,Joe Judge,Sean McVay,Home,cloudy,61,56,13
1142,2021,6,Texans,Colts,3,31,401326415,28,1,0,Colts,2021_06_Colts_Texans,Frank Reich,David Culley,Home,sunny,58,50,10
1143,2021,6,Bengals,Lions,34,11,401326414,-23,0,1,Bengals,2021_06_Lions_Bengals,Dan Campbell,Zac Taylor,Home,indoor,68,70,5
1144,2021,6,Packers,Bears,24,14,401326413,-10,0,1,Packers,2021_06_Bears_Packers,Matt Nagy,Matt LaFleur,Home,sunny,62,39,5
1145,2021,6,Dolphins,Jaguars,20,23,401326325,3,1,0,Jaguars,2021_06_Jaguars_Dolphins,Urban Meyer,Brian Flores,Neutral,cloudy,61,78,7
1146,2021,6,Buccaneers,Eagles,28,22,401326410,-6,0,1,Buccaneers,2021_06_Eagles_Buccaneers,Nick Sirianni,Bruce Arians,Home,cloudy,7,64,5
1147,2021,5,Rams,Seahawks,26,17,401326395,-9,0,1,Rams,2021_05_Seahawks_Rams,Pete Carroll,Sean McVay,Home,sunny,61,48,7
1148,2021,5,Jets,Falcons,20,27,401326324,7,1,0,Falcons,2021_05_Falcons_Jets,Arthur Smith,Robert Saleh,Neutral,cloudy,63,79,7
1149,2021,5,Packers,Bengals,25,22,401326397,-3,0,1,Packers,2021_05_Bengals_Packers,Zac Taylor,Matt LaFleur,Home,sunny,8,57,8
1150,2021,5,Lions,Vikings,17,19,401326400,2,1,0,Vikings,2021_05_Vikings_Lions,Mike Zimmer,Dan Campbell,Home,indoor,66,69,12
1151,2021,5,Broncos,Steelers,19,27,401326401,8,1,0,Steelers,2021_05_Steelers_Broncos,Mike Tomlin,Vic Fangio,Home,sunny,73,63,8
1152,2021,5,Dolphins,Buccaneers,17,45,401326402,28,1,0,Buccaneers,2021_05_Buccaneers_Dolphins,Bruce Arians,Brian Flores,Home,cloudy,84,60,6
1153,2021,5,Saints,Washington,33,22,401326403,-11,0,1,Saints,2021_05_Washington_Saints,Ron Rivera,Sean Payton,Home,cloudy,68,85,9
1154,2021,5,Eagles,Panthers,21,18,401326396,-3,0,1,Eagles,2021_05_Panthers_Eagles,Matt Rhule,Nick Sirianni,Home,sunny,77,62,11
1155,2021,5,Titans,Jaguars,37,19,401326399,-18,0,1,Titans,2021_05_Jaguars_Titans,Urban Meyer,Mike Vrabel,Home,cloudy,78,72,13
1156,2021,5,Patriots,Texans,25,22,401326398,-3,0,1,Patriots,2021_05_Texans_Patriots,David Culley,Bill Belichick,Home,cloudy,85,81,15
1157,2021,5,Bears,Raiders,20,9,401326405,-11,0,1,Bears,2021_05_Raiders_Bears,Jon Gruden,Matt Nagy,Home,sunny,73,21,5
1158,2021,5,Browns,Chargers,42,47,401326404,5,1,0,Chargers,2021_05_Chargers_Browns,Brandon Staley,Kevin Stefanski,Home,sunny,76,39,4
1159,2021,5,Giants,Cowboys,20,44,401326407,24,1,0,Cowboys,2021_05_Cowboys_Giants,Mike McCarthy,Joe Judge,Home,cloudy,68,70,5
1160,2021,5,49ers,Cardinals,10,17,401326406,7,1,0,Cardinals,2021_05_Cardinals_49ers,Kliff Kingsbury,Kyle Shanahan,Home,cloudy,68,70,5
