,idgame,team,pass_completion,pass_yds,pass_avg,pass_td,pass_int,sacks,qbr,rtg,rush_car,rush_yds,rush_avg,rush_td,rush_long,receptions,rec_yds,rec_avg,rec_td,rec_long,rec_tgs,fumbles,fumbles_lost,fumbles_rec,defense_tot,defense_solo,defense_sacks,defense_tfl,defense_pd,defense_qb_hits,defense_td,interceptions,interceptions_yds,interceptions_td,kicks_return_no,kicks_return_yds,kicks_return_avg,kicks_return_long,kicks_return_td,punt_return_no,punt_return_yds,punt_return_avg,punt_return_long,punt_return_td,kicking_pct,kicking_long,kicking_pts,punting_no,punting_yds,punting_avg,punting_tb,punting_in_20,punting_long,date,delta_match
343,400951737,Broncos,0.5277777777777778,198.0,5.5,1.0,3.0,0.2727272727272727,0.2727272727272727,43.5,31.0,177.0,26.8,1.0,70.0,19.0,198.0,100.4,1.0,131.0,36.0,2.0,2.0,1.0,49.0,37.0,1.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,69.0,37.0,42.0,0.0,4.0,3.0,0.8,3.0,0.0,100.0,34.0,7.0,4.0,162.0,40.5,0.0,1.0,48.0,2017-10-31 00:30:00+00:00,15 days 00:00:00
344,400951737,Chiefs,0.4516129032258064,202.0,6.5,1.0,1.0,0.2,0.2,77.6,26.0,79.0,10.4,0.0,32.0,14.0,202.0,54.3,1.0,79.0,29.0,1.0,1.0,2.0,67.0,49.0,3.0,7.0,5.0,6.0,1.0,3.0,18.0,0.0,3.0,54.0,30.5,35.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,51.0,17.0,5.0,209.0,41.8,0.0,2.0,53.0,2017-10-31 00:30:00+00:00,11 days 00:05:00
345,400951739,Bengals,0.5227272727272727,222.0,5.0,3.0,0.0,0.1111111111111111,0.1111111111111111,89.4,30.0,146.0,9.5,0.0,37.0,23.0,222.0,64.0,3.0,121.0,41.0,3.0,1.0,0.0,65.0,55.0,1.0,6.0,12.0,4.0,1.0,1.0,89.0,1.0,2.0,17.0,17.0,17.0,0.0,5.0,25.0,5.0,10.0,0.0,100.0,32.0,7.0,8.0,342.0,42.8,0.0,0.0,55.0,2017-12-31 21:25:00+00:00,7 days 03:25:00
346,400951739,Ravens,0.5319148936170213,203.0,4.3,2.0,1.0,0.1111111111111111,0.1111111111111111,69.7,26.0,118.0,14.3,1.0,39.0,25.0,203.0,61.7,2.0,84.0,47.0,0.0,0.0,1.0,57.0,47.0,1.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,6.0,197.0,65.6,117.0,0.0,6.0,42.0,7.0,18.0,0.0,100.0,46.0,9.0,8.0,333.0,41.6,0.0,3.0,51.0,2017-12-31 21:25:00+00:00,7 days 23:55:00
347,400951740,Giants,0.6176470588235294,212.0,6.2,1.0,0.0,0.25,0.25,89.3,24.0,65.0,11.3,1.0,28.0,21.0,212.0,63.9,1.0,112.0,33.0,2.0,2.0,1.0,80.0,41.0,1.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,32.0,16.0,18.0,0.0,2.0,10.0,5.0,8.0,0.0,100.0,52.0,5.0,7.0,339.0,48.4,0.0,2.0,69.0,2017-12-03 21:25:00+00:00,9 days 19:55:00
348,400951740,Raiders,0.6111111111111112,287.0,8.0,1.0,0.0,0.2,0.2,95.5,29.0,119.0,10.1,2.0,62.0,22.0,287.0,91.8,1.0,163.0,35.0,4.0,1.0,2.0,63.0,46.0,3.0,7.5,5.0,5.0,0.0,0.0,0.0,0.0,3.0,46.0,31.5,32.0,0.0,4.0,23.0,5.8,19.0,0.0,100.0,39.0,6.0,4.0,200.0,50.0,1.0,2.0,62.0,2017-12-03 21:25:00+00:00,7 days 00:00:00
349,400951741,Lions,0.6896551724137931,323.0,11.1,3.0,0.0,0.1111111111111111,0.1111111111111111,140.4,23.0,51.0,8.1,1.0,23.0,20.0,323.0,120.2,3.0,231.0,29.0,1.0,0.0,2.0,64.0,46.0,4.0,5.0,6.0,11.0,0.0,2.0,12.0,0.0,2.0,26.0,26.0,26.0,0.0,3.0,31.0,10.3,20.0,0.0,100.0,30.0,9.0,6.0,266.0,44.3,1.0,1.0,55.0,2017-12-31 18:00:00+00:00,7 days 00:00:00
350,400951741,Packers,2.2976190476190474,193.0,18.8,1.0,2.0,0.1,0.1,242.1,27.0,103.0,14.7,0.0,26.0,20.0,193.0,78.3,1.0,127.0,31.0,2.0,2.0,0.0,54.0,42.0,2.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,36.0,12.0,15.0,0.0,3.0,46.0,23.0,28.0,0.0,100.0,41.0,3.0,6.0,269.0,44.8,1.0,1.0,58.0,2017-12-31 18:00:00+00:00,7 days 16:30:00
351,400951742,Buccaneers,0.5789473684210527,332.0,8.7,3.0,0.0,0.1111111111111111,0.1111111111111111,113.0,23.0,111.0,23.2,0.0,60.0,22.0,332.0,106.1,3.0,193.0,38.0,1.0,0.0,0.0,62.0,56.0,0.0,5.0,7.0,3.0,0.0,0.0,0.0,0.0,2.0,37.0,18.5,21.0,0.0,2.0,16.0,8.0,15.0,0.0,50.0,34.0,7.0,4.0,199.0,49.8,0.0,2.0,62.0,2017-10-01 20:05:00+00:00,7 days 03:05:00
352,400951742,Giants,0.6122448979591837,288.0,5.9,2.0,0.0,0.0,0.0,91.2,28.0,91.0,15.3,1.0,48.0,30.0,288.0,68.2,2.0,123.0,49.0,1.0,0.0,0.0,52.0,41.0,1.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30.0,5.0,5.0,205.0,41.0,1.0,0.0,56.0,2017-10-01 20:05:00+00:00,7 days 03:05:00
353,400951743,Bills,0.725,285.0,7.1,2.0,0.0,0.1707317073170731,0.1707317073170731,108.9,22.0,63.0,8.7,1.0,33.0,29.0,285.0,73.7,2.0,113.0,40.0,4.0,3.0,0.0,64.0,46.0,1.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,24.0,24.0,24.0,0.0,2.0,18.0,9.0,12.0,0.0,0.0,0.0,3.0,6.0,278.0,46.3,0.0,1.0,53.0,2017-11-03 00:25:00+00:00,4 days 07:25:00
354,400951743,Jets,0.7,140.0,7.0,1.0,0.0,0.3333333333333333,0.3333333333333333,106.3,41.0,194.0,18.6,3.0,96.0,14.0,140.0,60.8,1.0,91.0,20.0,0.0,0.0,3.0,60.0,46.0,7.0,10.0,3.0,11.0,0.0,0.0,0.0,0.0,2.0,44.0,22.0,26.0,0.0,2.0,13.0,13.0,13.0,0.0,100.0,45.0,10.0,5.0,208.0,41.6,0.0,2.0,56.0,2017-11-03 00:25:00+00:00,4 days 07:25:00
355,400951744,Broncos,0.6153846153846154,179.0,6.9,1.0,0.0,0.1666666666666666,0.1666666666666666,94.9,32.0,143.0,16.4,0.0,65.0,16.0,179.0,72.4,1.0,95.0,25.0,2.0,0.0,0.0,50.0,37.0,3.0,5.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0,12.0,12.0,12.0,0.0,5.0,38.0,7.6,29.0,0.0,75.0,46.0,10.0,6.0,271.0,45.2,0.0,3.0,53.0,2017-10-01 20:25:00+00:00,7 days 03:25:00
356,400951744,Raiders,1.2026143790849677,249.0,14.1,1.0,1.0,0.3095238095238095,0.3095238095238095,157.5,15.0,24.0,9.8,0.0,16.0,21.0,249.0,135.6,1.0,173.0,35.0,0.0,0.0,0.0,56.0,51.0,4.0,9.5,1.0,7.0,0.0,0.0,0.0,0.0,3.0,85.0,50.0,64.0,0.0,2.0,8.0,4.0,5.0,0.0,100.0,38.0,4.0,6.0,306.0,51.0,0.0,2.0,58.0,2017-10-01 20:25:00+00:00,6 days 19:55:00
357,400951745,Colts,0.6,114.0,4.6,1.0,0.0,0.1,0.1,84.4,36.0,146.0,11.8,1.0,43.0,15.0,114.0,44.4,1.0,63.0,24.0,0.0,0.0,0.0,56.0,32.0,2.0,4.0,2.0,6.0,0.0,1.0,44.0,0.0,2.0,5.0,5.0,5.0,0.0,3.0,53.0,17.7,30.0,0.0,100.0,54.0,8.0,5.0,235.0,47.0,0.0,3.0,50.0,2017-12-31 18:00:00+00:00,7 days 20:30:00
358,400951745,Texans,0.5833333333333334,137.0,5.7,0.0,1.0,0.1538461538461538,0.1538461538461538,57.1,27.0,85.0,15.8,1.0,33.0,14.0,137.0,61.0,0.0,83.0,23.0,0.0,0.0,0.0,65.0,37.0,1.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,28.0,28.0,28.0,0.0,1.0,-3.0,-3.0,-3.0,0.0,100.0,52.0,7.0,4.0,201.0,50.3,0.0,2.0,58.0,2017-12-31 18:00:00+00:00,5 days 20:30:00
359,400951746,Eagles,0.6444444444444445,348.0,7.7,1.0,1.0,0.1428571428571428,0.1428571428571428,86.2,26.0,98.0,14.5,0.0,42.0,29.0,348.0,87.4,1.0,157.0,45.0,2.0,1.0,0.0,59.0,33.0,2.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,3.0,53.0,31.5,34.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,26.0,4.0,3.0,123.0,41.0,0.0,3.0,43.0,2017-12-04 01:30:00+00:00,7 days 07:30:00
360,400951746,Seahawks,0.6451612903225806,227.0,7.3,3.0,0.0,0.1111111111111111,0.1111111111111111,118.6,25.0,101.0,15.2,0.0,38.0,20.0,227.0,75.6,3.0,140.0,27.0,0.0,0.0,0.0,73.0,49.0,3.0,8.0,6.0,13.0,0.0,1.0,0.0,0.0,2.0,47.0,23.5,25.0,0.0,1.0,2.0,2.0,2.0,0.0,100.0,46.0,6.0,5.0,199.0,39.8,0.0,2.0,45.0,2017-12-04 01:30:00+00:00,7 days 04:25:00
361,400951747,Colts,0.5517241379310345,157.0,5.4,1.0,1.0,0.1666666666666666,0.1666666666666666,67.7,25.0,98.0,18.9,1.0,48.0,16.0,157.0,72.7,1.0,93.0,28.0,2.0,1.0,0.0,73.0,35.0,3.0,5.0,3.0,5.0,0.0,2.0,29.0,0.0,5.0,83.0,16.6,22.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.0,4.0,6.0,250.0,41.7,0.0,2.0,61.0,2017-10-02 00:30:00+00:00,7 days 07:30:00
362,400951747,Seahawks,0.8076923076923077,295.0,11.3,2.0,2.0,0.25,0.25,107.5,33.0,194.0,39.2,2.0,105.0,21.0,295.0,111.5,2.0,185.0,26.0,0.0,0.0,1.0,63.0,33.0,3.0,4.0,5.0,12.0,2.0,1.0,28.0,1.0,1.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,44.0,8.0,1.0,35.0,35.0,0.0,1.0,35.0,2017-10-02 00:30:00+00:00,7 days 04:25:00
363,400951748,Bills,0.7037037037037037,204.0,7.6,1.0,0.0,0.2222222222222222,0.2222222222222222,104.6,32.0,126.0,19.2,1.0,65.0,19.0,204.0,98.7,1.0,125.0,27.0,0.0,0.0,0.0,65.0,45.0,1.0,4.0,7.0,4.0,0.0,1.0,1.0,0.0,2.0,39.0,39.0,39.0,0.0,2.0,14.0,7.0,14.0,0.0,100.0,49.0,10.0,4.0,186.0,46.5,1.0,1.0,50.0,2017-12-31 21:25:00+00:00,7 days 03:25:00
364,400951748,Dolphins,1.1904761904761905,271.0,9.3,1.0,1.0,0.125,0.125,140.2,22.0,93.0,12.1,1.0,42.0,30.0,271.0,67.9,1.0,116.0,43.0,1.0,0.0,0.0,63.0,47.0,4.0,6.0,3.0,8.0,0.0,0.0,0.0,0.0,2.0,59.0,29.5,37.0,0.0,2.0,12.0,6.0,10.0,0.0,100.0,36.0,4.0,4.0,186.0,46.5,0.0,1.0,55.0,2017-12-31 21:25:00+00:00,7 days 03:25:00
365,400951749,Falcons,0.631578947368421,313.0,8.2,2.0,1.0,0.1818181818181818,0.1818181818181818,95.6,18.0,53.0,7.2,0.0,24.0,24.0,313.0,111.6,2.0,169.0,37.0,1.0,0.0,2.0,67.0,39.0,1.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,6.5,8.0,0.0,100.0,53.0,5.0,4.0,196.0,49.0,0.0,2.0,59.0,2017-11-05 18:00:00+00:00,7 days 01:00:00
366,400951749,Panthers,0.5416666666666666,137.0,5.7,0.0,0.0,0.125,0.125,71.0,38.0,201.0,43.9,2.0,88.0,13.0,137.0,30.5,0.0,54.0,23.0,3.0,2.0,0.0,59.0,33.0,2.0,3.0,4.0,8.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.7,2.0,0.0,100.0,45.0,8.0,5.0,249.0,49.8,0.0,3.0,57.0,2017-11-05 18:00:00+00:00,7 days 01:00:00
367,400951750,Bears,0.5555555555555556,178.0,4.9,0.0,0.0,0.1428571428571428,0.1428571428571428,108.6,15.0,30.0,13.3,0.0,22.0,20.0,178.0,67.9,0.0,81.0,36.0,0.0,0.0,0.0,77.0,45.0,2.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,3.0,67.0,22.3,27.0,0.0,2.0,72.0,72.0,72.0,1.0,100.0,55.0,4.0,7.0,363.0,51.9,0.0,0.0,57.0,2017-12-31 18:00:00+00:00,7 days 00:00:00
368,400951750,Vikings,0.7241379310344828,189.0,6.5,1.0,0.0,0.2222222222222222,0.2222222222222222,101.1,36.0,147.0,1.3000000000000007,2.0,30.0,21.0,189.0,50.0,1.0,83.0,28.0,0.0,0.0,0.0,50.0,30.0,1.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,24.0,24.0,24.0,0.0,7.0,51.0,7.3,12.0,0.0,0.0,0.0,3.0,8.0,358.0,44.8,0.0,5.0,56.0,2017-12-31 18:00:00+00:00,7 days 16:30:00
369,400951751,Colts,0.6666666666666666,308.0,10.3,2.0,0.0,0.1034482758620689,0.1034482758620689,122.6,28.0,92.0,12.2,0.0,40.0,20.0,308.0,85.6,2.0,141.0,30.0,1.0,1.0,1.0,51.0,38.0,2.0,2.0,10.0,8.0,0.0,0.0,0.0,0.0,1.0,17.0,17.0,17.0,0.0,3.0,24.0,8.0,13.0,0.0,100.0,53.0,8.0,6.0,249.0,41.5,0.0,1.0,50.0,2017-11-05 18:00:00+00:00,7 days 01:00:00
370,400951751,Texans,0.4318181818181818,219.0,5.0,1.0,0.0,0.08,0.08,66.4,21.0,94.0,9.1,0.0,22.0,19.0,219.0,60.900000000000006,1.0,112.0,44.0,2.0,1.0,1.0,66.0,44.0,3.0,6.5,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,2.0,8.0,390.0,48.8,1.0,5.0,59.0,2017-11-05 18:00:00+00:00,6 days 21:55:00
371,400951752,Chiefs,0.7297297297297297,293.0,7.9,1.0,0.0,0.125,0.125,104.9,31.0,168.0,23.8,1.0,60.0,27.0,293.0,65.8,1.0,125.0,35.0,2.0,0.0,1.0,37.0,33.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,43.0,43.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,43.0,11.0,3.0,105.0,35.0,1.0,1.0,39.0,2017-10-03 00:30:00+00:00,15 days 07:30:00
372,400951753,Bengals,0.5555555555555556,136.0,7.6,0.0,0.0,0.1176470588235294,0.1176470588235294,79.9,17.0,29.0,1.1,1.0,7.0,10.0,136.0,72.5,0.0,102.0,17.0,0.0,0.0,1.0,66.0,60.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,123.0,20.5,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,336.0,48.0,0.0,3.0,55.0,2017-11-05 18:00:00+00:00,7 days 01:00:00
373,400951753,Jaguars,0.631578947368421,259.0,6.8,1.0,0.0,0.0,0.0,91.9,40.0,149.0,15.7,0.0,47.0,24.0,259.0,80.5,1.0,144.0,37.0,1.0,1.0,0.0,34.0,30.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,29.0,29.0,29.0,0.0,3.0,88.0,27.3,69.0,1.0,100.0,56.0,11.0,2.0,94.0,47.0,1.0,1.0,62.0,2017-11-05 18:00:00+00:00,14 days 01:00:00
374,400951754,Bengals,0.5833333333333334,234.0,6.5,2.0,0.0,0.1818181818181818,0.1818181818181818,96.3,22.0,130.0,20.3,0.0,34.0,21.0,234.0,90.3,2.0,126.0,35.0,0.0,0.0,0.0,62.0,34.0,1.0,4.0,6.0,4.0,0.0,1.0,0.0,0.0,2.0,29.0,14.5,19.0,0.0,2.0,9.0,4.5,9.0,0.0,100.0,41.0,8.0,5.0,246.0,49.2,0.0,3.0,57.0,2017-12-05 01:30:00+00:00,8 days 07:30:00
375,400951754,Steelers,0.6,290.0,7.3,2.0,1.0,0.125,0.125,88.5,22.0,92.0,12.2,0.0,30.0,24.0,290.0,74.1,2.0,107.0,40.0,0.0,0.0,0.0,54.0,36.0,2.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,2.0,38.0,19.0,22.0,0.0,2.0,7.0,3.5,7.0,0.0,100.0,38.0,11.0,4.0,178.0,44.5,0.0,3.0,58.0,2017-12-05 01:30:00+00:00,8 days 00:00:00
376,400951755,Buccaneers,1.0717948717948718,135.0,9.7,1.0,0.0,0.3666666666666667,0.3666666666666667,156.0,25.0,87.0,26.0,0.0,41.0,15.0,135.0,93.5,1.0,103.0,27.0,1.0,1.0,2.0,69.0,43.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,4.0,6.0,239.0,39.8,0.0,3.0,48.0,2017-11-05 18:00:00+00:00,7 days 01:00:00
377,400951755,Saints,0.8148148148148148,263.0,9.7,2.0,0.0,0.1428571428571428,0.1428571428571428,131.9,32.0,151.0,14.1,1.0,57.0,22.0,263.0,68.9,2.0,135.0,27.0,4.0,2.0,1.0,56.0,34.0,4.0,7.0,5.0,9.0,0.0,0.0,0.0,0.0,3.0,45.0,34.5,35.0,0.0,3.0,-5.0,-2.5,0.0,0.0,50.0,40.0,6.0,2.0,91.0,45.5,0.0,1.0,51.0,2017-11-05 18:00:00+00:00,7 days 01:00:00
378,400951756,Jets,0.5277777777777778,232.0,6.4,0.0,0.0,0.16,0.16,72.9,19.0,40.0,2.0,0.0,27.0,19.0,232.0,109.9,0.0,147.0,36.0,1.0,0.0,0.0,75.0,49.0,2.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,60.0,30.7,39.0,0.0,2.0,4.0,2.0,5.0,0.0,66.7,48.0,6.0,7.0,324.0,46.3,1.0,2.0,54.0,2017-12-31 18:00:00+00:00,7 days 00:00:00
379,400951756,Patriots,0.8198198198198199,195.0,6.8,2.0,0.0,0.1666666666666666,0.1666666666666666,124.4,38.0,147.0,11.4,1.0,49.0,19.0,195.0,49.0,2.0,81.0,39.0,0.0,0.0,0.0,53.0,43.0,4.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,7.0,7.0,7.0,0.0,4.0,24.0,6.0,15.0,0.0,100.0,21.0,6.0,8.0,338.0,42.3,0.0,5.0,53.0,2017-12-31 18:00:00+00:00,7 days 00:00:00
380,400951757,Giants,0.3571428571428571,132.0,4.7,1.0,1.0,0.1818181818181818,0.1818181818181818,48.5,44.0,260.0,19.3,1.0,110.0,10.0,132.0,62.3,1.0,73.0,28.0,3.0,0.0,0.0,60.0,42.0,3.0,6.0,10.0,6.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31.0,6.2,17.0,0.0,100.0,29.0,6.0,9.0,363.0,40.3,1.0,1.0,51.0,2017-12-31 18:00:00+00:00,6 days 20:35:00
381,400951758,Giants,0.5555555555555556,220.0,6.1,2.0,1.0,0.1666666666666666,0.1666666666666666,120.4,26.0,111.0,8.0,0.0,37.0,20.0,220.0,65.7,2.0,107.0,38.0,2.0,2.0,0.0,73.0,53.0,0.0,3.5,1.0,2.0,0.0,0.0,0.0,0.0,2.0,51.0,25.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,5.0,4.0,213.0,53.3,1.0,0.0,66.0,2017-11-05 18:00:00+00:00,13 days 21:35:00
382,400951758,Rams,0.6363636363636364,311.0,14.1,4.0,0.0,0.0,0.0,146.8,39.0,162.0,25.2,2.0,85.0,14.0,311.0,191.0,4.0,273.0,22.0,1.0,0.0,2.0,71.0,48.0,2.0,4.5,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.0,18.3,30.0,0.0,100.0,47.0,15.0,2.0,75.0,37.5,0.0,1.0,38.0,2017-11-05 18:00:00+00:00,20 days 21:55:00
383,400951759,Cowboys,0.5666666666666667,179.0,6.0,1.0,0.0,0.1428571428571428,0.1428571428571428,85.3,32.0,129.0,21.3,0.0,48.0,17.0,179.0,77.7,1.0,101.0,30.0,1.0,1.0,1.0,50.0,44.0,3.0,6.0,4.0,7.0,0.0,1.0,0.0,0.0,1.0,14.0,14.0,14.0,0.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,8.0,356.0,44.5,2.0,4.0,55.0,2017-12-31 18:00:00+00:00,6 days 20:35:00
384,400951759,Eagles,1.1897233201581028,173.0,9.3,0.0,1.0,0.125,0.125,100.2,18.0,70.0,32.6,0.0,41.0,23.0,173.0,91.5,0.0,116.0,33.0,3.0,1.0,1.0,54.0,46.0,1.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,18.0,0.0,3.0,11.0,3.7,8.0,0.0,0.0,0.0,0.0,7.0,299.0,42.7,0.0,3.0,55.0,2017-12-31 18:00:00+00:00,5 days 16:30:00
385,400951760,Broncos,0.5,208.0,5.5,1.0,2.0,0.1764705882352941,0.1764705882352941,53.4,19.0,35.0,5.2,0.0,14.0,19.0,208.0,99.6,1.0,123.0,37.0,1.0,0.0,1.0,57.0,49.0,2.0,7.0,4.0,2.0,1.0,0.0,0.0,0.0,5.0,106.0,21.2,25.0,0.0,1.0,44.0,44.0,44.0,0.0,100.0,53.0,11.0,6.0,302.0,50.3,0.0,0.0,55.0,2017-11-05 18:00:00+00:00,5 days 17:30:00
386,400951760,Eagles,1.5555555555555556,234.0,42.4,4.0,0.0,0.375,0.375,237.5,37.0,197.0,26.0,3.0,116.0,16.0,234.0,99.5,4.0,143.0,28.0,1.0,1.0,0.0,49.0,41.0,3.0,9.0,10.0,11.0,0.0,2.0,67.0,0.0,2.0,33.0,16.5,25.0,0.0,5.0,22.0,4.4,8.0,0.0,100.0,45.0,9.0,2.0,108.0,54.0,0.0,0.0,55.0,2017-11-05 18:00:00+00:00,7 days 01:00:00
387,400951761,Ravens,1.6538461538461535,277.0,21.0,2.0,2.0,0.2222222222222222,0.2222222222222222,193.1,22.0,73.0,15.3,0.0,30.0,35.0,277.0,66.3,2.0,102.0,52.0,1.0,0.0,0.0,49.0,35.0,3.0,6.0,3.0,7.0,0.0,1.0,22.0,0.0,1.0,22.0,22.0,22.0,0.0,2.0,22.0,11.0,13.0,0.0,100.0,49.0,8.0,4.0,180.0,45.0,0.0,2.0,61.0,2017-11-05 18:00:00+00:00,9 days 17:35:00
388,400951761,Titans,0.6785714285714286,218.0,7.8,2.0,1.0,0.09375,0.09375,100.0,21.0,71.0,27.4,1.0,44.0,19.0,218.0,64.7,2.0,107.0,28.0,0.0,0.0,0.0,72.0,50.0,2.0,6.0,7.0,3.0,0.0,2.0,33.0,0.0,1.0,4.0,4.0,4.0,0.0,2.0,22.0,11.0,13.0,0.0,100.0,48.0,5.0,5.0,256.0,51.2,0.0,3.0,56.0,2017-11-05 18:00:00+00:00,14 days 01:00:00
389,400951762,Browns,0.5333333333333333,314.0,10.5,2.0,1.0,0.1428571428571428,0.1428571428571428,98.5,27.0,102.0,14.9,1.0,37.0,16.0,314.0,101.0,2.0,192.0,30.0,1.0,1.0,1.0,72.0,54.0,3.0,8.5,2.0,3.0,0.0,1.0,0.0,0.0,4.0,102.0,48.7,57.0,0.0,1.0,-2.0,-2.0,-2.0,0.0,100.0,51.0,6.0,5.0,205.0,41.0,0.0,1.0,50.0,2017-12-31 18:00:00+00:00,7 days 00:00:00
390,400951762,Steelers,0.8518518518518519,239.0,8.9,1.0,1.0,0.2,0.2,100.5,28.0,124.0,35.6,2.0,57.0,23.0,239.0,48.7,1.0,90.0,27.0,4.0,1.0,1.0,59.0,45.0,6.0,12.0,6.0,10.0,0.0,1.0,0.0,0.0,4.0,157.0,78.5,115.0,1.0,2.0,11.0,5.5,14.0,0.0,0.0,0.0,4.0,4.0,144.0,36.0,0.0,2.0,46.0,2017-12-31 18:00:00+00:00,5 days 20:30:00
391,400951763,49ers,0.4705882352941176,294.0,5.8,0.0,1.0,0.1785714285714285,0.1785714285714285,57.1,17.0,63.0,14.7,1.0,27.0,24.0,294.0,118.8,0.0,164.0,51.0,1.0,1.0,1.0,75.0,57.0,0.0,5.0,6.0,7.0,0.0,1.0,0.0,0.0,4.0,59.0,19.7,24.0,0.0,4.0,10.0,3.3,5.0,0.0,100.0,42.0,4.0,8.0,352.0,44.0,0.0,3.0,54.0,2017-11-05 21:05:00+00:00,7 days 04:05:00
392,400951763,Cardinals,0.5,201.0,6.7,2.0,1.0,0.0,0.0,80.0,43.0,167.0,7.8,0.0,33.0,15.0,201.0,122.5,2.0,137.0,29.0,1.0,1.0,1.0,58.0,51.0,5.0,5.0,8.0,16.0,0.0,1.0,4.0,0.0,1.0,23.0,23.0,23.0,0.0,4.0,16.0,6.7,10.0,0.0,66.7,32.0,8.0,6.0,270.0,45.0,0.0,3.0,58.0,2017-11-05 21:05:00+00:00,21 days 01:00:00
393,400951764,Buccaneers,0.5490196078431373,363.0,7.1,1.0,3.0,0.1111111111111111,0.1111111111111111,59.5,28.0,110.0,17.6,2.0,40.0,28.0,363.0,92.8,1.0,155.0,50.0,1.0,0.0,1.0,70.0,52.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,42.0,5.0,2.0,100.0,50.0,0.0,2.0,54.0,2017-12-31 21:25:00+00:00,7 days 03:25:00
394,400951764,Saints,0.7333333333333333,245.0,8.2,1.0,0.0,0.1428571428571428,0.1428571428571428,108.3,26.0,92.0,20.6,1.0,42.0,22.0,245.0,60.5,1.0,134.0,30.0,1.0,1.0,0.0,63.0,54.0,2.0,5.0,12.0,4.0,0.0,3.0,0.0,0.0,5.0,167.0,50.8,118.0,1.0,1.0,-7.0,-7.0,-7.0,0.0,100.0,48.0,6.0,4.0,185.0,46.3,0.0,3.0,47.0,2017-12-31 21:25:00+00:00,7 days 03:25:00
395,400951765,Seahawks,0.5333333333333333,297.0,6.6,2.0,2.0,0.25,0.25,70.3,28.0,148.0,19.3,0.0,38.0,24.0,297.0,102.4,2.0,148.0,41.0,1.0,0.0,1.0,67.0,39.0,6.0,10.0,4.0,11.0,0.0,0.0,0.0,0.0,2.0,33.0,16.5,21.0,0.0,5.0,45.0,9.0,21.0,0.0,0.0,0.0,0.0,6.0,263.0,43.8,1.0,1.0,59.0,2017-11-05 21:05:00+00:00,7 days 01:00:00
396,400951766,Jets,0.6595744680851063,354.0,7.5,2.0,2.0,0.2,0.2,84.9,24.0,74.0,20.6,0.0,44.0,31.0,354.0,98.2,2.0,154.0,45.0,1.0,1.0,1.0,54.0,36.0,0.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,3.0,53.0,17.7,23.0,0.0,2.0,-2.0,-1.0,0.0,0.0,100.0,28.0,5.0,4.0,187.0,46.8,0.0,1.0,51.0,2017-10-15 17:00:00+00:00,7 days 00:00:00
