,idgame,date,stade,location,attendance,capacity,people,line,over_under,attendance_info,month,dayofmonth,dayofweek,hour,minute
740,401128084,2019-11-17 18:00:00+00:00,Raymond James Stadium,"Tampa, FL",54333.0,65828,83.0,,,1,11,17,6,18,0
741,401128086,2019-11-17 18:00:00+00:00,FedExField,"Landover, MD",56426.0,67617,83.0,,,1,11,17,6,18,0
742,401030903,2018-11-19 01:20:00+00:00,Soldier Field,"Chicago, IL",61651.0,61500,100.0,,,1,11,19,0,1,20
743,401128052,2019-11-17 18:00:00+00:00,Ford Field,"Detroit, MI",61801.0,64500,96.0,,,1,11,17,6,18,0
744,401128049,2019-11-17 18:00:00+00:00,Bank of America Stadium,"Charlotte, NC",73106.0,73778,99.0,,,1,11,17,6,18,0
745,401128047,2019-11-17 18:00:00+00:00,M&T Bank Stadium,"Baltimore, MD",70731.0,70745,100.0,,,1,11,17,6,18,0
746,401128089,2019-11-17 21:05:00+00:00,Levi's Stadium,"Santa Clara, CA",69419.0,68500,100.0,,,1,11,17,6,21,5
747,401128077,2019-11-17 18:00:00+00:00,Hard Rock Stadium,"Miami Gardens, FL",64187.0,64767,99.0,,,1,11,17,6,18,0
748,401326479,2021-11-19 01:20:00+00:00,Mercedes-Benz Stadium,"Atlanta, GA",68286.0,75000,91.0,Line: NE -7.0,Over/Under: 47.0,1,11,19,4,1,20
749,401128133,2019-11-18 01:20:00+00:00,Los Angeles Memorial Coliseum,"Los Angeles, CA",70758.0,77500,91.0,,,1,11,18,0,1,20
750,401326480,2021-11-21 18:00:00+00:00,Highmark Stadium,"Orchard Park, NY",69866.0,71621,98.0,Line: BUF -7.0,Over/Under: 49.5,1,11,21,6,18,0
751,401326482,2021-11-21 18:00:00+00:00,Soldier Field,"Chicago, IL",60679.0,61500,99.0,Line: BAL -1.0,Over/Under: 40.5,1,11,21,6,18,0
752,401127897,2019-11-17 21:25:00+00:00,Lincoln Financial Field,"Philadelphia, PA",69796.0,69879,100.0,,,1,11,17,6,21,25
753,401127865,2019-11-22 01:20:00+00:00,NRG Stadium,"Houston, TX",71727.0,71995,100.0,,,1,11,22,4,1,20
754,401128092,2019-11-17 21:25:00+00:00,Oakland Coliseum,"Oakland, CA",51921.0,55997,93.0,,,1,11,17,6,21,25
755,401326488,2021-11-21 18:00:00+00:00,Nissan Stadium,"Nashville, TN",67395.0,69143,97.0,Line: TEN -10.0,Over/Under: 45.0,1,11,21,6,18,0
756,401326485,2021-11-21 18:00:00+00:00,U.S. Bank Stadium,"Minneapolis, MN",66959.0,66468,100.0,Line: GB -1.5,Over/Under: 47.0,1,11,21,6,18,0
757,401326486,2021-11-21 18:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",72303.0,82500,88.0,Line: MIA -3.5,Over/Under: 44.5,1,11,21,6,18,0
758,401326487,2021-11-21 18:00:00+00:00,Lincoln Financial Field,"Philadelphia, PA",69796.0,69879,100.0,Line: PHI -3.0,Over/Under: 42.0,1,11,21,6,18,0
759,401326483,2021-11-21 18:00:00+00:00,FirstEnergy Stadium,"Cleveland, OH",67431.0,67431,100.0,Line: CLE -13.5,Over/Under: 42.5,1,11,21,6,18,0
760,401127872,2019-11-24 18:00:00+00:00,Highmark Stadium,"Orchard Park, NY",67338.0,71621,94.0,,,1,11,24,6,18,0
761,401127914,2019-11-24 18:00:00+00:00,Soldier Field,"Chicago, IL",61581.0,61500,100.0,,,1,11,24,6,18,0
762,401326481,2021-11-21 18:00:00+00:00,Bank of America Stadium,"Charlotte, NC",73350.0,73778,99.0,Line: CAR -3.0,Over/Under: 43.0,1,11,21,6,18,0
763,401326489,2021-11-21 21:05:00+00:00,Allegiant Stadium,"Las Vegas, NV",61712.0,65000,95.0,Line: CIN -2.0,Over/Under: 50.5,1,11,21,6,21,5
764,401326484,2021-11-21 18:00:00+00:00,TIAA Bank Field,"Jacksonville, FL",60268.0,67858,89.0,Line: SF -6.5,Over/Under: 45.5,1,11,21,6,18,0
765,401030905,2018-11-22 17:30:00+00:00,Ford Field,"Detroit, MI",65684.0,64500,100.0,,,1,11,22,3,17,30
766,401127918,2019-11-24 18:00:00+00:00,Paycor Stadium,"Cincinnati, OH",47423.0,65515,72.0,,,1,11,24,6,18,0
767,401127870,2019-11-24 18:00:00+00:00,Mercedes-Benz Stadium,"Atlanta, GA",71463.0,75000,95.0,,,1,11,24,6,18,0
768,401127919,2019-11-24 18:00:00+00:00,FirstEnergy Stadium,"Cleveland, OH",67431.0,67431,100.0,,,1,11,24,6,18,0
769,401326490,2021-11-21 21:25:00+00:00,GEHA Field at Arrowhead Stadium,"Kansas City, MO",73494.0,72936,100.0,Line: KC -2.5,Over/Under: 56.0,1,11,21,6,21,25
770,401127922,2019-11-24 18:00:00+00:00,Caesars Superdome,"New Orleans, LA",73068.0,73000,100.0,,,1,11,24,6,18,0
771,401030925,2018-11-22 21:30:00+00:00,AT&T Stadium,"Arlington, TX",92076.0,100000,92.0,,,1,11,22,3,21,30
772,401030919,2018-11-25 18:00:00+00:00,Highmark Stadium,"Orchard Park, NY",57799.0,71621,81.0,,,1,11,25,6,18,0
773,401030923,2018-11-23 01:20:00+00:00,Caesars Superdome,"New Orleans, LA",73017.0,73000,100.0,,,1,11,23,4,1,20
774,401128008,2019-11-24 18:00:00+00:00,Lincoln Financial Field,"Philadelphia, PA",69796.0,69879,100.0,,,1,11,24,6,18,0
775,401127924,2019-11-24 18:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",78523.0,82500,95.0,,,1,11,24,6,18,0
776,401030921,2018-11-25 18:00:00+00:00,Paycor Stadium,"Cincinnati, OH",56122.0,65515,86.0,,,1,11,25,6,18,0
777,401326491,2021-11-21 21:25:00+00:00,Lumen Field,"Seattle, WA",68833.0,68740,100.0,Line: SEA -4.5,Over/Under: 45.0,1,11,21,6,21,25
778,401326493,2021-11-23 01:15:00+00:00,Raymond James Stadium,"Tampa, FL",65643.0,65828,100.0,Line: TB -10.5,Over/Under: 50.0,1,11,23,1,1,15
779,401030904,2018-11-25 18:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",77982.0,82500,95.0,,,1,11,25,6,18,0
780,401127996,2019-11-24 18:00:00+00:00,FedExField,"Landover, MD",57754.0,67617,85.0,,,1,11,24,6,18,0
781,401030914,2018-11-25 18:00:00+00:00,Lincoln Financial Field,"Philadelphia, PA",69696.0,69879,100.0,,,1,11,25,6,18,0
782,401128000,2019-11-24 21:05:00+00:00,Nissan Stadium,"Nashville, TN",60926.0,69143,88.0,,,1,11,24,6,21,5
783,401030916,2018-11-25 18:00:00+00:00,M&T Bank Stadium,"Baltimore, MD",70035.0,70745,99.0,,,1,11,25,6,18,0
784,401128004,2019-11-25 01:20:00+00:00,Levi's Stadium,"Santa Clara, CA",71500.0,68500,100.0,,,1,11,25,0,1,20
785,401030902,2018-11-25 18:00:00+00:00,Raymond James Stadium,"Tampa, FL",50436.0,65828,77.0,,,1,11,25,6,18,0
786,401128012,2019-11-26 01:15:00+00:00,Los Angeles Memorial Coliseum,"Los Angeles, CA",72409.0,77500,93.0,,,1,11,26,1,1,15
787,401127957,2019-11-24 21:25:00+00:00,Gillette Stadium,"Foxboro, MA",65878.0,65878,100.0,,,1,11,24,6,21,25
788,401030920,2018-11-25 18:00:00+00:00,Bank of America Stadium,"Charlotte, NC",74002.0,73778,100.0,,,1,11,25,6,18,0
789,401030908,2018-11-26 01:20:00+00:00,U.S. Bank Stadium,"Minneapolis, MN",66872.0,66468,100.0,,,1,11,26,0,1,20
790,401030906,2018-11-25 21:25:00+00:00,Lucas Oil Stadium,"Indianapolis, IN",57069.0,63000,91.0,,,1,11,25,6,21,25
791,401220287,2020-11-26 17:30:00+00:00,Ford Field,"Detroit, MI",,64500,,Line: HOU -3.0,Over/Under: 52.5,0,11,26,3,17,30
792,401030762,2018-11-27 01:15:00+00:00,NRG Stadium,"Houston, TX",71826.0,71995,100.0,,,1,11,27,1,1,15
793,401220244,2020-11-26 21:30:00+00:00,AT&T Stadium,"Arlington, TX",30048.0,100000,30.0,Line: DAL -2.5,Over/Under: 46.0,1,11,26,3,21,30
794,401220118,2020-11-29 18:00:00+00:00,Highmark Stadium,"Orchard Park, NY",,71621,,Line: BUF -4.5,Over/Under: 51.0,0,11,29,6,18,0
795,401220312,2020-11-29 18:00:00+00:00,Mercedes-Benz Stadium,"Atlanta, GA",9124.0,75000,12.0,Line: LV -3.5,Over/Under: 53.0,1,11,29,6,18,0
796,401220188,2020-11-29 18:00:00+00:00,Lucas Oil Stadium,"Indianapolis, IN",12464.0,63000,20.0,Line: IND -3.0,Over/Under: 51.5,1,11,29,6,18,0
797,401220135,2020-11-29 18:00:00+00:00,Gillette Stadium,"Foxboro, MA",,65878,,Line: ARI -1.0,Over/Under: 50.5,0,11,29,6,18,0
798,401030911,2018-11-25 21:25:00+00:00,Empower Field at Mile High,"Denver, CO",76536.0,76125,100.0,,,1,11,25,6,21,25
799,401220160,2020-11-29 18:00:00+00:00,Paycor Stadium,"Cincinnati, OH",10208.0,65515,16.0,Line: NYG -6.5,Over/Under: 45.0,1,11,29,6,18,0
800,401220302,2020-11-29 18:00:00+00:00,U.S. Bank Stadium,"Minneapolis, MN",,66468,,Line: MIN -3.0,Over/Under: 50.0,0,11,29,6,18,0
801,401220139,2020-11-29 18:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",,82500,,Line: MIA -7.5,Over/Under: 45.5,0,11,29,6,18,0
802,401220197,2020-11-29 18:00:00+00:00,TIAA Bank Field,"Jacksonville, FL",15926.0,67858,23.0,Line: CLE -6.0,Over/Under: 48.5,1,11,29,6,18,0
803,401220290,2020-11-30 01:20:00+00:00,Lambeau Field,"Green Bay, WI",,81041,,Line: GB -8.0,Over/Under: 44.5,0,11,30,0,1,20
804,401220333,2020-11-29 21:25:00+00:00,Raymond James Stadium,"Tampa, FL",15950.0,65828,24.0,Line: KC -3.5,Over/Under: 56.0,1,11,29,6,21,25
805,401220262,2020-12-01 01:15:00+00:00,Lincoln Financial Field,"Philadelphia, PA",,69879,,Line: SEA -6.5,Over/Under: 50.0,0,12,1,1,1,15
806,401220170,2020-12-02 20:40:00+00:00,Acrisure Stadium,"Pittsburgh, PA",,68400,,Line: PIT -10.5,Over/Under: 41.5,0,12,2,2,20,40
807,401326495,2021-11-25 21:30:00+00:00,AT&T Stadium,"Arlington, TX",93483.0,100000,93.0,Line: DAL -7.0,Over/Under: 51.0,1,11,25,3,21,30
808,401220215,2020-11-29 21:05:00+00:00,Empower Field at Mile High,"Denver, CO",,76125,,Line: NO -17.0,Over/Under: 36.5,0,11,29,6,21,5
809,401326501,2021-11-28 18:00:00+00:00,Hard Rock Stadium,"Miami Gardens, FL",62389.0,64767,96.0,Line: CAR -1.5,Over/Under: 40.5,1,11,28,6,18,0
810,401326499,2021-11-28 18:00:00+00:00,Lucas Oil Stadium,"Indianapolis, IN",66140.0,63000,100.0,Line: TB -3.0,Over/Under: 53.0,1,11,28,6,18,0
811,401326503,2021-11-28 18:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",73969.0,82500,90.0,Line: PHI -4.0,Over/Under: 45.0,1,11,28,6,18,0
812,401326502,2021-11-28 18:00:00+00:00,Gillette Stadium,"Foxboro, MA",65878.0,65878,100.0,Line: NE -7.0,Over/Under: 43.0,1,11,28,6,18,0
813,401326494,2021-11-25 17:30:00+00:00,Ford Field,"Detroit, MI",56355.0,64500,87.0,Line: CHI -2.5,Over/Under: 41.5,1,11,25,3,17,30
814,401326496,2021-11-26 01:20:00+00:00,Caesars Superdome,"New Orleans, LA",69170.0,73000,95.0,Line: BUF -7.0,Over/Under: 45.0,1,11,26,4,1,20
815,401326500,2021-11-28 18:00:00+00:00,TIAA Bank Field,"Jacksonville, FL",60031.0,67858,88.0,Line: ATL -1.5,Over/Under: 46.0,1,11,28,6,18,0
816,401326497,2021-11-28 18:00:00+00:00,Paycor Stadium,"Cincinnati, OH",63238.0,65515,97.0,Line: CIN -3.5,Over/Under: 43.5,1,11,28,6,18,0
817,401326505,2021-11-28 21:25:00+00:00,Lambeau Field,"Green Bay, WI",77948.0,81041,96.0,Line: LAR -1.5,Over/Under: 46.5,1,11,28,6,21,25
818,401326498,2021-11-28 18:00:00+00:00,NRG Stadium,"Houston, TX",65120.0,71995,90.0,Line: HOU -2.5,Over/Under: 44.5,1,11,28,6,18,0
819,401030928,2018-12-02 18:00:00+00:00,Mercedes-Benz Stadium,"Atlanta, GA",72262.0,75000,96.0,,,1,12,2,6,18,0
820,401326506,2021-11-28 21:25:00+00:00,Levi's Stadium,"Santa Clara, CA",71493.0,68500,100.0,Line: SF -4.0,Over/Under: 49.0,1,11,28,6,21,25
821,401326508,2021-11-30 01:15:00+00:00,FedExField,"Landover, MD",52680.0,67617,78.0,Line: SEA -1.5,Over/Under: 46.5,1,11,30,1,1,15
822,401030899,2018-11-30 01:20:00+00:00,AT&T Stadium,"Arlington, TX",93004.0,100000,93.0,,,1,11,30,4,1,20
823,401030957,2018-12-02 18:00:00+00:00,Ford Field,"Detroit, MI",60974.0,64500,95.0,,,1,12,2,6,18,0
824,401030954,2018-12-02 18:00:00+00:00,Hard Rock Stadium,"Miami Gardens, FL",65155.0,64767,100.0,,,1,12,2,6,18,0
825,401326504,2021-11-28 21:05:00+00:00,Empower Field at Mile High,"Denver, CO",75807.0,76125,100.0,Line: LAC -2.5,Over/Under: 47.0,1,11,28,6,21,5
826,401030965,2018-12-02 18:00:00+00:00,Lambeau Field,"Green Bay, WI",77234.0,81041,95.0,,,1,12,2,6,18,0
827,401326507,2021-11-29 01:20:00+00:00,M&T Bank Stadium,"Baltimore, MD",70355.0,70745,99.0,Line: BAL -3.0,Over/Under: 47.5,1,11,29,0,1,20
828,401030968,2018-12-02 18:00:00+00:00,Raymond James Stadium,"Tampa, FL",52568.0,65828,80.0,,,1,12,2,6,18,0
829,401030964,2018-12-02 18:00:00+00:00,NRG Stadium,"Houston, TX",71741.0,71995,100.0,,,1,12,2,6,18,0
830,400951569,2017-11-23 17:30:00+00:00,Ford Field,"Detroit, MI",66613.0,64500,100.0,,,1,11,23,3,17,30
831,401030962,2018-12-02 18:00:00+00:00,TIAA Bank Field,"Jacksonville, FL",67030.0,67858,99.0,,,1,12,2,6,18,0
832,401030935,2018-12-02 21:05:00+00:00,Oakland Coliseum,"Oakland, CA",54255.0,55997,97.0,,,1,12,2,6,21,5
833,401030955,2018-12-02 18:00:00+00:00,Paycor Stadium,"Cincinnati, OH",44392.0,65515,68.0,,,1,12,2,6,18,0
834,401030953,2018-12-02 18:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",76465.0,82500,93.0,,,1,12,2,6,18,0
835,401220307,2020-12-06 18:00:00+00:00,Mercedes-Benz Stadium,"Atlanta, GA",8713.0,75000,12.0,Line: NO -2.5,Over/Under: 46.0,1,12,6,6,18,0
836,400951573,2017-11-23 21:30:00+00:00,AT&T Stadium,"Arlington, TX",93012.0,100000,93.0,,,1,11,23,3,21,30
837,400951577,2017-11-24 01:30:00+00:00,FedExField,"Landover, MD",73210.0,67617,100.0,,,1,11,24,4,1,30
838,401030960,2018-12-02 21:05:00+00:00,Nissan Stadium,"Nashville, TN",60904.0,69143,88.0,,,1,12,2,6,21,5
839,401220274,2020-12-06 18:00:00+00:00,Soldier Field,"Chicago, IL",,61500,,Line: CHI -3.0,Over/Under: 44.0,0,12,6,6,18,0
840,401030951,2018-12-03 01:20:00+00:00,Acrisure Stadium,"Pittsburgh, PA",61069.0,68400,89.0,,,1,12,3,0,1,20
841,401220205,2020-12-06 18:00:00+00:00,Nissan Stadium,"Nashville, TN",13986.0,69143,20.0,Line: TEN -5.0,Over/Under: 54.0,1,12,6,6,18,0
842,401030958,2018-12-02 21:25:00+00:00,Lumen Field,"Seattle, WA",69009.0,68740,100.0,,,1,12,2,6,21,25
843,401030871,2018-12-04 01:15:00+00:00,Lincoln Financial Field,"Philadelphia, PA",69696.0,69879,100.0,,,1,12,4,1,1,15
844,401030959,2018-12-02 21:25:00+00:00,Gillette Stadium,"Foxboro, MA",65878.0,65878,100.0,,,1,12,2,6,21,25
845,400951586,2017-11-26 18:00:00+00:00,Mercedes-Benz Stadium,"Atlanta, GA",71036.0,75000,95.0,,,1,11,26,6,18,0
846,401220129,2020-12-06 18:00:00+00:00,Hard Rock Stadium,"Miami Gardens, FL",12577.0,64767,19.0,Line: MIA -10.0,Over/Under: 43.0,1,12,6,6,18,0
847,401128015,2019-11-28 17:30:00+00:00,Ford Field,"Detroit, MI",65412.0,64500,100.0,,,1,11,28,3,17,30
848,400951591,2017-11-26 18:00:00+00:00,Lucas Oil Stadium,"Indianapolis, IN",62207.0,63000,99.0,,,1,11,26,6,18,0
849,400951588,2017-11-26 18:00:00+00:00,Paycor Stadium,"Cincinnati, OH",51710.0,65515,79.0,,,1,11,26,6,18,0
850,400951595,2017-11-26 18:00:00+00:00,GEHA Field at Arrowhead Stadium,"Kansas City, MO",74929.0,72936,100.0,,,1,11,26,6,18,0
851,401220303,2020-12-06 18:00:00+00:00,U.S. Bank Stadium,"Minneapolis, MN",,66468,,Line: MIN -10.0,Over/Under: 51.0,0,12,6,6,18,0
852,401220178,2020-12-06 18:00:00+00:00,NRG Stadium,"Houston, TX",12316.0,71995,17.0,Line: IND -3.0,Over/Under: 50.0,1,12,6,6,18,0
853,401128017,2019-11-28 21:30:00+00:00,AT&T Stadium,"Arlington, TX",90445.0,100000,90.0,,,1,11,28,3,21,30
854,400951600,2017-11-26 18:00:00+00:00,Gillette Stadium,"Foxboro, MA",65878.0,65878,100.0,,,1,11,26,6,18,0
855,400951606,2017-11-26 18:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",77562.0,82500,94.0,,,1,11,26,6,18,0
856,401128057,2019-12-01 18:00:00+00:00,Paycor Stadium,"Cincinnati, OH",39804.0,65515,61.0,,,1,12,1,6,18,0
857,401220364,2020-12-06 21:05:00+00:00,Lumen Field,"Seattle, WA",,68740,,Line: SEA -10.5,Over/Under: 47.5,0,12,6,6,21,5
858,401220297,2020-12-06 21:25:00+00:00,Lambeau Field,"Green Bay, WI",,81041,,Line: GB -8.0,Over/Under: 49.5,0,12,6,6,21,25
859,401220336,2020-12-06 21:05:00+00:00,State Farm Stadium,"Glendale, AZ",,65000,,Line: LAR -2.5,Over/Under: 48.5,0,12,6,6,21,5
860,401220142,2020-12-06 18:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",,82500,,Line: LV -7.5,Over/Under: 48.5,0,12,6,6,18,0
861,401128022,2019-11-29 01:20:00+00:00,Mercedes-Benz Stadium,"Atlanta, GA",71993.0,75000,96.0,,,1,11,29,4,1,20
862,401128070,2019-12-01 18:00:00+00:00,Hard Rock Stadium,"Miami Gardens, FL",65545.0,64767,100.0,,,1,12,1,6,18,0
863,401128058,2019-12-01 18:00:00+00:00,Lucas Oil Stadium,"Indianapolis, IN",60361.0,63000,96.0,,,1,12,1,6,18,0
864,400951618,2017-11-26 21:05:00+00:00,Levi's Stadium,"Santa Clara, CA",70134.0,68500,100.0,,,1,11,26,6,21,5
865,400951629,2017-11-26 21:25:00+00:00,Oakland Coliseum,"Oakland, CA",54994.0,55997,98.0,,,1,11,26,6,21,25
866,400951610,2017-11-26 18:00:00+00:00,Lincoln Financial Field,"Philadelphia, PA",69596.0,69879,100.0,,,1,11,26,6,18,0
867,401128095,2019-12-01 18:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",75950.0,82500,92.0,,,1,12,1,6,18,0
868,400951614,2017-11-26 21:25:00+00:00,Los Angeles Memorial Coliseum,"Los Angeles, CA",62006.0,77500,80.0,,,1,11,26,6,21,25
869,401220218,2020-12-07 01:20:00+00:00,GEHA Field at Arrowhead Stadium,"Kansas City, MO",12578.0,72936,17.0,Line: KC -13.0,Over/Under: 51.5,1,12,7,0,1,20
870,401220176,2020-12-07 22:00:00+00:00,Acrisure Stadium,"Pittsburgh, PA",,68400,,Line: PIT -6.0,Over/Under: 43.5,0,12,7,0,22,0
871,400951633,2017-11-27 01:30:00+00:00,Acrisure Stadium,"Pittsburgh, PA",62147.0,68400,91.0,,,1,11,27,0,1,30
872,401220357,2020-12-08 01:15:00+00:00,State Farm Stadium,"Glendale, AZ",,65000,,Line: SF -1.5,Over/Under: 48.0,0,12,8,1,1,15
873,401128107,2019-12-01 18:00:00+00:00,Acrisure Stadium,"Pittsburgh, PA",62157.0,68400,91.0,,,1,12,1,6,18,0
874,401128032,2019-12-01 18:00:00+00:00,Bank of America Stadium,"Charlotte, NC",71504.0,73778,97.0,,,1,12,1,6,18,0
875,401128027,2019-12-01 18:00:00+00:00,M&T Bank Stadium,"Baltimore, MD",71029.0,70745,100.0,,,1,12,1,6,18,0
876,401128063,2019-12-01 18:00:00+00:00,TIAA Bank Field,"Jacksonville, FL",62633.0,67858,92.0,,,1,12,1,6,18,0
877,401128104,2019-12-01 21:25:00+00:00,Empower Field at Mile High,"Denver, CO",74638.0,76125,98.0,,,1,12,1,6,21,25
878,401128100,2019-12-01 21:05:00+00:00,State Farm Stadium,"Glendale, AZ",60944.0,65000,94.0,,,1,12,1,6,21,5
879,400951622,2017-11-26 21:25:00+00:00,State Farm Stadium,"Glendale, AZ",63891.0,65000,98.0,,,1,11,26,6,21,25
880,400951640,2017-11-28 01:30:00+00:00,M&T Bank Stadium,"Baltimore, MD",70357.0,70745,99.0,,,1,11,28,1,1,30
881,401220151,2020-12-09 01:05:00+00:00,M&T Bank Stadium,"Baltimore, MD",,70745,,Line: BAL -9.0,Over/Under: 46.0,0,12,9,2,1,5
882,401127967,2019-12-02 01:20:00+00:00,NRG Stadium,"Houston, TX",72025.0,71995,100.0,,,1,12,2,0,1,20
883,401326509,2021-12-03 01:20:00+00:00,Caesars Superdome,"New Orleans, LA",69170.0,73000,95.0,Line: DAL -6.5,Over/Under: 45.5,1,12,3,4,1,20
884,401128112,2019-12-03 01:15:00+00:00,Lumen Field,"Seattle, WA",69080.0,68740,100.0,,,1,12,3,1,1,15
885,401326510,2021-12-05 18:00:00+00:00,Mercedes-Benz Stadium,"Atlanta, GA",69366.0,75000,92.0,Line: TB -10.5,Over/Under: 50.5,1,12,5,6,18,0
886,401128067,2019-12-01 21:25:00+00:00,GEHA Field at Arrowhead Stadium,"Kansas City, MO",73548.0,72936,100.0,,,1,12,1,6,21,25
887,401326513,2021-12-05 18:00:00+00:00,Ford Field,"Detroit, MI",45691.0,64500,71.0,Line: MIN -7.0,Over/Under: 47.5,1,12,5,6,18,0
888,401326516,2021-12-05 18:00:00+00:00,Hard Rock Stadium,"Miami Gardens, FL",65898.0,64767,100.0,Line: MIA -7.0,Over/Under: 40.0,1,12,5,6,18,0
889,401326511,2021-12-05 18:00:00+00:00,Soldier Field,"Chicago, IL",60803.0,61500,99.0,Line: ARI -7.5,Over/Under: 43.0,1,12,5,6,18,0
890,401326514,2021-12-05 18:00:00+00:00,NRG Stadium,"Houston, TX",65291.0,71995,91.0,Line: IND -10.0,Over/Under: 45.5,1,12,5,6,18,0
891,401326517,2021-12-05 18:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",73311.0,82500,89.0,Line: PHI -5.0,Over/Under: 44.0,1,12,5,6,18,0
892,401326512,2021-12-05 18:00:00+00:00,Paycor Stadium,"Cincinnati, OH",51414.0,65515,78.0,Line: CIN -2.5,Over/Under: 49.5,1,12,5,6,18,0
893,401326520,2021-12-05 21:25:00+00:00,Acrisure Stadium,"Pittsburgh, PA",59303.0,68400,87.0,Line: BAL -4.0,Over/Under: 44.0,1,12,5,6,21,25
894,401326521,2021-12-05 21:25:00+00:00,Lumen Field,"Seattle, WA",68758.0,68740,100.0,Line: SF -2.5,Over/Under: 44.5,1,12,5,6,21,25
895,401326522,2021-12-07 01:15:00+00:00,Highmark Stadium,"Orchard Park, NY",69694.0,71621,97.0,Line: BUF -3.0,Over/Under: 40.0,1,12,7,1,1,15
896,401326515,2021-12-06 01:20:00+00:00,GEHA Field at Arrowhead Stadium,"Kansas City, MO",73185.0,72936,100.0,Line: KC -8.5,Over/Under: 46.5,1,12,6,0,1,20
897,400951672,2017-12-01 01:25:00+00:00,AT&T Stadium,"Arlington, TX",91712.0,100000,92.0,,,1,12,1,4,1,25
898,400951677,2017-12-03 18:00:00+00:00,Mercedes-Benz Stadium,"Atlanta, GA",71185.0,75000,95.0,,,1,12,3,6,18,0
899,400951707,2017-12-03 18:00:00+00:00,Soldier Field,"Chicago, IL",61302.0,61500,100.0,,,1,12,3,6,18,0
900,401326518,2021-12-05 21:05:00+00:00,Allegiant Stadium,"Las Vegas, NV",61607.0,65000,95.0,Line: LV -1.5,Over/Under: 47.5,1,12,5,6,21,5
901,400951684,2017-12-03 18:00:00+00:00,Highmark Stadium,"Orchard Park, NY",68499.0,71621,96.0,,,1,12,3,6,18,0
902,400951718,2017-12-03 18:00:00+00:00,Hard Rock Stadium,"Miami Gardens, FL",65092.0,64767,100.0,,,1,12,3,6,18,0
903,400951728,2017-12-03 18:00:00+00:00,Nissan Stadium,"Nashville, TN",62758.0,69143,91.0,,,1,12,3,6,18,0
904,400951710,2017-12-03 18:00:00+00:00,Lambeau Field,"Green Bay, WI",77684.0,81041,96.0,,,1,12,3,6,18,0
905,400951713,2017-12-03 18:00:00+00:00,TIAA Bank Field,"Jacksonville, FL",61207.0,67858,90.0,,,1,12,3,6,18,0
906,400951722,2017-12-03 21:25:00+00:00,Caesars Superdome,"New Orleans, LA",73171.0,73000,100.0,,,1,12,3,6,21,25
907,400951740,2017-12-03 21:25:00+00:00,Oakland Coliseum,"Oakland, CA",54994.0,55997,98.0,,,1,12,3,6,21,25
908,400951746,2017-12-04 01:30:00+00:00,Lumen Field,"Seattle, WA",69075.0,68740,100.0,,,1,12,4,0,1,30
909,400951680,2017-12-03 18:00:00+00:00,M&T Bank Stadium,"Baltimore, MD",70500.0,70745,100.0,,,1,12,3,6,18,0
910,401326526,2021-12-12 18:00:00+00:00,FirstEnergy Stadium,"Cleveland, OH",67431.0,67431,100.0,Line: CLE -3.0,Over/Under: 44.0,1,12,12,6,18,0
911,400951754,2017-12-05 01:30:00+00:00,Paycor Stadium,"Cincinnati, OH",56029.0,65515,86.0,,,1,12,5,1,1,30
912,401326523,2021-12-10 01:20:00+00:00,U.S. Bank Stadium,"Minneapolis, MN",66718.0,66468,100.0,Line: MIN -3.5,Over/Under: 45.0,1,12,10,4,1,20
913,401326530,2021-12-12 18:00:00+00:00,Nissan Stadium,"Nashville, TN",67808.0,69143,98.0,Line: TEN -8.5,Over/Under: 44.5,1,12,12,6,18,0
914,400951733,2017-12-03 21:25:00+00:00,State Farm Stadium,"Glendale, AZ",63986.0,65000,98.0,,,1,12,3,6,21,25
915,400951726,2017-12-03 18:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",77562.0,82500,94.0,,,1,12,3,6,18,0
916,401326529,2021-12-12 18:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",69129.0,82500,84.0,Line: NO -4.5,Over/Under: 42.0,1,12,12,6,18,0
