,season,week,idgame,awayteam,hometeam,team,winner,loser,streak,streak_before,streak_away,streak_home
949,2020,4,401220229,Bills,Raiders,Bills,Bills,Raiders,4,3,0,0
950,2020,4,401220221,Patriots,Chiefs,Patriots,Chiefs,Patriots,-1,1,0,0
951,2020,4,401220221,Patriots,Chiefs,Chiefs,Chiefs,Patriots,10,9,0,0
952,2020,4,401220184,Vikings,Texans,Vikings,Vikings,Texans,1,-5,0,0
953,2020,4,401220184,Vikings,Texans,Texans,Vikings,Texans,-5,-4,0,0
954,2020,4,401220157,Jaguars,Bengals,Jaguars,Bengals,Jaguars,-3,-2,0,0
955,2020,4,401220157,Jaguars,Bengals,Bengals,Bengals,Jaguars,2,-2,0,0
956,2020,4,401220141,Broncos,Jets,Jets,Broncos,Jets,-4,-3,0,0
957,2020,4,401220141,Broncos,Jets,Broncos,Broncos,Jets,1,-3,0,0
958,2020,4,401220128,Seahawks,Dolphins,Seahawks,Seahawks,Dolphins,4,3,0,0
959,2020,4,401220128,Seahawks,Dolphins,Dolphins,Seahawks,Dolphins,-1,1,0,0
960,2020,3,401220363,Cowboys,Seahawks,Seahawks,Seahawks,Cowboys,3,2,0,0
961,2020,3,401220363,Cowboys,Seahawks,Cowboys,Seahawks,Cowboys,-1,1,0,0
962,2020,3,401220343,Lions,Cardinals,Lions,Lions,Cardinals,1,-11,0,0
963,2020,3,401220343,Lions,Cardinals,Cardinals,Lions,Cardinals,-1,2,0,0
964,2020,3,401220323,Packers,Saints,Saints,Packers,Saints,-2,-1,0,0
965,2020,3,401220323,Packers,Saints,Packers,Packers,Saints,8,7,0,0
966,2020,3,401220309,Bears,Falcons,Falcons,Bears,Falcons,-3,-2,0,0
967,2020,3,401220309,Bears,Falcons,Bears,Bears,Falcons,4,3,0,0
968,2020,3,401220304,Titans,Vikings,Vikings,Titans,Vikings,-5,-4,0,0
969,2020,3,401220304,Titans,Vikings,Titans,Titans,Vikings,4,3,0,0
970,2020,3,401220264,Bengals,Eagles,Eagles,Eagles,Eagles,0,-2,0,0
971,2020,3,401220264,Bengals,Eagles,Bengals,Eagles,Eagles,-2,-2,0,0
972,2020,3,401220254,49ers,Giants,Giants,49ers,Giants,-4,-3,0,0
973,2020,3,401220254,49ers,Giants,49ers,49ers,Giants,2,1,0,0
974,2020,3,401220240,Panthers,Chargers,Panthers,Panthers,Chargers,1,-10,0,0
975,2020,3,401220240,Panthers,Chargers,Chargers,Panthers,Chargers,-2,-1,0,0
976,2020,3,401220216,Buccaneers,Broncos,Buccaneers,Buccaneers,Broncos,2,1,0,0
977,2020,3,401220216,Buccaneers,Broncos,Broncos,Buccaneers,Broncos,-3,-2,0,0
978,2020,3,401220201,Dolphins,Jaguars,Jaguars,Dolphins,Jaguars,-2,-1,0,0
979,2020,3,401220201,Dolphins,Jaguars,Dolphins,Dolphins,Jaguars,1,-2,0,0
980,2020,3,401220193,Jets,Colts,Jets,Colts,Jets,-3,-2,0,0
981,2020,3,401220193,Jets,Colts,Colts,Colts,Jets,2,1,0,0
982,2020,3,401220173,Texans,Steelers,Texans,Steelers,Texans,-4,-3,0,0
983,2020,3,401220173,Texans,Steelers,Steelers,Steelers,Texans,3,2,0,0
984,2020,3,401220168,Washington,Browns,Washington,Browns,Washington,-2,-1,0,0
985,2020,3,401220168,Washington,Browns,Browns,Browns,Washington,2,1,0,0
986,2020,3,401220153,Chiefs,Ravens,Ravens,Chiefs,Ravens,-1,14,0,0
987,2020,3,401220153,Chiefs,Ravens,Chiefs,Chiefs,Ravens,9,8,0,0
988,2020,3,401220134,Raiders,Patriots,Raiders,Patriots,Raiders,-1,2,0,0
989,2020,3,401220134,Raiders,Patriots,Patriots,Patriots,Raiders,1,-1,0,0
990,2020,3,401220119,Rams,Bills,Rams,Bills,Rams,-1,3,0,0
991,2020,3,401220119,Rams,Bills,Bills,Bills,Rams,3,2,0,0
992,2020,2,401220365,Patriots,Seahawks,Seahawks,Seahawks,Patriots,2,1,0,0
993,2020,2,401220365,Patriots,Seahawks,Patriots,Seahawks,Patriots,-1,1,0,0
994,2020,2,401220340,Washington,Cardinals,Washington,Cardinals,Washington,-1,1,0,0
995,2020,2,401220340,Washington,Cardinals,Cardinals,Cardinals,Washington,2,1,0,0
996,2020,2,401220329,Panthers,Buccaneers,Panthers,Buccaneers,Panthers,-10,-9,0,0
997,2020,2,401220329,Panthers,Buccaneers,Buccaneers,Buccaneers,Panthers,1,-3,0,0
998,2020,2,401220291,Lions,Packers,Packers,Packers,Lions,7,6,0,0
999,2020,2,401220291,Lions,Packers,Lions,Packers,Lions,-11,-10,0,0
1000,2020,2,401220281,Giants,Bears,Giants,Bears,Giants,-3,-2,0,0
1001,2020,2,401220281,Giants,Bears,Bears,Bears,Giants,3,2,0,0
1002,2020,2,401220261,Rams,Eagles,Rams,Rams,Eagles,3,2,0,0
1003,2020,2,401220261,Rams,Eagles,Eagles,Rams,Eagles,-2,-1,0,0
1004,2020,2,401220249,Falcons,Cowboys,Falcons,Cowboys,Falcons,-2,-1,0,0
1005,2020,2,401220249,Falcons,Cowboys,Cowboys,Cowboys,Falcons,1,-1,0,0
1006,2020,2,401220235,Chiefs,Chargers,Chiefs,Chiefs,Chargers,8,7,0,0
1007,2020,2,401220235,Chiefs,Chargers,Chargers,Chiefs,Chargers,-1,1,0,0
1008,2020,2,401220231,Saints,Raiders,Saints,Raiders,Saints,-1,4,0,0
1009,2020,2,401220231,Saints,Raiders,Raiders,Raiders,Saints,2,1,0,0
1010,2020,2,401220204,Jaguars,Titans,Titans,Titans,Jaguars,3,2,0,0
1011,2020,2,401220204,Jaguars,Titans,Jaguars,Titans,Jaguars,-1,2,0,0
1012,2020,2,401220192,Vikings,Colts,Vikings,Colts,Vikings,-4,-3,0,0
1013,2020,2,401220192,Vikings,Colts,Colts,Colts,Vikings,1,-2,0,0
1014,2020,2,401220181,Ravens,Texans,Texans,Ravens,Texans,-3,-2,0,0
1015,2020,2,401220181,Ravens,Texans,Ravens,Ravens,Texans,14,13,0,0
1016,2020,2,401220177,Broncos,Steelers,Steelers,Steelers,Broncos,2,1,0,0
1017,2020,2,401220177,Broncos,Steelers,Broncos,Steelers,Broncos,-2,-1,0,0
1018,2020,2,401220163,Bengals,Browns,Browns,Browns,Bengals,1,-4,0,0
1019,2020,2,401220163,Bengals,Browns,Bengals,Browns,Bengals,-2,-1,0,0
1020,2020,2,401220144,49ers,Jets,Jets,49ers,Jets,-2,-1,0,0
1021,2020,2,401220144,49ers,Jets,49ers,49ers,Jets,1,-1,0,0
1022,2020,2,401220122,Bills,Dolphins,Dolphins,Bills,Dolphins,-2,-1,0,0
1023,2020,2,401220122,Bills,Dolphins,Bills,Bills,Dolphins,2,1,0,0
1024,2020,1,401220370,Raiders,Panthers,Raiders,Raiders,Panthers,1,0,0,0
1025,2020,1,401220370,Raiders,Panthers,Panthers,Raiders,Panthers,-9,0,0,0
1026,2020,1,401220369,Buccaneers,Saints,Saints,Saints,Buccaneers,4,0,0,0
1027,2020,1,401220369,Buccaneers,Saints,Buccaneers,Saints,Buccaneers,-3,0,0,0
1028,2020,1,401220352,Cardinals,49ers,Cardinals,Cardinals,49ers,1,0,0,0
1029,2020,1,401220352,Cardinals,49ers,49ers,Cardinals,49ers,-1,0,0,0
1030,2020,1,401220347,Cowboys,Rams,Rams,Rams,Cowboys,2,0,0,0
1031,2020,1,401220347,Cowboys,Rams,Cowboys,Rams,Cowboys,-1,0,0,0
1032,2020,1,401220313,Seahawks,Falcons,Seahawks,Seahawks,Falcons,1,0,0,0
1033,2020,1,401220313,Seahawks,Falcons,Falcons,Seahawks,Falcons,-1,0,0,0
1034,2020,1,401220300,Packers,Vikings,Vikings,Packers,Vikings,-3,0,0,0
1035,2020,1,401220300,Packers,Vikings,Packers,Packers,Vikings,6,0,0,0
1036,2020,1,401220282,Bears,Lions,Lions,Bears,Lions,-10,0,0,0
1037,2020,1,401220282,Bears,Lions,Bears,Bears,Lions,2,0,0,0
1038,2020,1,401220268,Eagles,Washington,Washington,Washington,Eagles,1,0,0,0
1039,2020,1,401220268,Eagles,Washington,Eagles,Washington,Eagles,-1,0,0,0
1040,2020,1,401220256,Steelers,Giants,Steelers,Steelers,Giants,1,0,0,0
1041,2020,1,401220256,Steelers,Giants,Giants,Steelers,Giants,-2,0,0,0
1042,2020,1,401220225,Texans,Chiefs,Texans,Chiefs,Texans,-2,0,0,0
1043,2020,1,401220225,Texans,Chiefs,Chiefs,Chiefs,Texans,7,0,0,0
1044,2020,1,401220217,Titans,Broncos,Titans,Titans,Broncos,2,0,0,0
1045,2020,1,401220217,Titans,Broncos,Broncos,Titans,Broncos,-1,0,0,0
1046,2020,1,401220195,Colts,Jaguars,Jaguars,Jaguars,Colts,2,0,0,0
1047,2020,1,401220195,Colts,Jaguars,Colts,Jaguars,Colts,-2,0,0,0
1048,2020,1,401220161,Chargers,Bengals,Chargers,Chargers,Bengals,1,0,0,0
1049,2020,1,401220161,Chargers,Bengals,Bengals,Chargers,Bengals,-1,0,0,0
1050,2020,1,401220147,Browns,Ravens,Ravens,Ravens,Browns,13,0,0,0
1051,2020,1,401220147,Browns,Ravens,Browns,Ravens,Browns,-4,0,0,0
1052,2020,1,401220131,Dolphins,Patriots,Patriots,Patriots,Dolphins,1,0,0,0
1053,2020,1,401220131,Dolphins,Patriots,Dolphins,Patriots,Dolphins,-1,0,0,0
1054,2020,1,401220116,Jets,Bills,Jets,Bills,Jets,-1,0,0,0
1055,2020,1,401220116,Jets,Bills,Bills,Bills,Jets,1,0,0,0
1056,2019,17,401128040,49ers,Seahawks,Seahawks,49ers,Seahawks,-2,-1,0,0
1057,2019,17,401128040,49ers,Seahawks,49ers,49ers,Seahawks,2,1,0,0
1058,2019,17,401128038,Cardinals,Rams,Rams,Rams,Cardinals,1,-2,0,0
1059,2019,17,401128038,Cardinals,Rams,Cardinals,Rams,Cardinals,-1,2,0,0
1060,2019,17,401128036,Raiders,Broncos,Raiders,Broncos,Raiders,-1,1,0,0
1061,2019,17,401128036,Raiders,Broncos,Broncos,Broncos,Raiders,2,1,0,0
1062,2019,17,401128034,Falcons,Buccaneers,Falcons,Falcons,Buccaneers,4,3,0,0
1063,2019,17,401128034,Falcons,Buccaneers,Buccaneers,Falcons,Buccaneers,-2,-1,0,0
1064,2019,17,401128033,Eagles,Giants,Giants,Eagles,Giants,-1,2,0,0
1065,2019,17,401128033,Eagles,Giants,Eagles,Eagles,Giants,4,3,0,0
1066,2019,17,401127991,Bears,Vikings,Vikings,Bears,Vikings,-2,-1,0,0
1067,2019,17,401127991,Bears,Vikings,Bears,Bears,Vikings,1,-2,0,0
1068,2019,17,401127990,Chargers,Chiefs,Chiefs,Chiefs,Chargers,6,5,0,0
1069,2019,17,401127990,Chargers,Chiefs,Chargers,Chiefs,Chargers,-3,-2,0,0
1070,2019,17,401127988,Colts,Jaguars,Jaguars,Jaguars,Colts,1,-1,0,0
1071,2019,17,401127988,Colts,Jaguars,Colts,Jaguars,Colts,-1,1,0,0
1072,2019,17,401127984,Titans,Texans,Titans,Titans,Texans,1,-2,0,0
1073,2019,17,401127984,Titans,Texans,Texans,Titans,Texans,-1,2,0,0
1074,2019,17,401127983,Packers,Lions,Packers,Packers,Lions,5,4,0,0
1075,2019,17,401127983,Packers,Lions,Lions,Packers,Lions,-9,-8,0,0
1076,2019,17,401127980,Washington,Cowboys,Washington,Cowboys,Washington,-4,-3,0,0
1077,2019,17,401127980,Washington,Cowboys,Cowboys,Cowboys,Washington,1,-1,0,0
1078,2019,17,401127978,Browns,Bengals,Browns,Bengals,Browns,-3,-2,0,0
1079,2019,17,401127978,Browns,Bengals,Bengals,Bengals,Browns,1,-3,0,0
1080,2019,17,401127975,Saints,Panthers,Saints,Saints,Panthers,3,2,0,0
1081,2019,17,401127975,Saints,Panthers,Panthers,Saints,Panthers,-8,-7,0,0
1082,2019,17,401127973,Jets,Bills,Jets,Jets,Bills,2,1,0,0
1083,2019,17,401127973,Jets,Bills,Bills,Jets,Bills,-2,-1,0,0
1084,2019,17,401127950,Steelers,Ravens,Steelers,Ravens,Steelers,-3,-2,0,0
1085,2019,17,401127950,Steelers,Ravens,Ravens,Ravens,Steelers,12,11,0,0
1086,2019,17,401127909,Dolphins,Patriots,Patriots,Dolphins,Patriots,-1,2,0,0
1087,2019,17,401127909,Dolphins,Patriots,Dolphins,Dolphins,Patriots,2,1,0,0
1088,2019,16,401127946,Packers,Vikings,Vikings,Packers,Vikings,-1,2,0,0
1089,2019,16,401127946,Packers,Vikings,Packers,Packers,Vikings,4,3,0,0
1090,2019,16,401127943,Chiefs,Bears,Chiefs,Chiefs,Bears,5,4,0,0
1091,2019,16,401127943,Chiefs,Bears,Bears,Chiefs,Bears,-2,-1,0,0
1092,2019,16,401127941,Cardinals,Seahawks,Seahawks,Cardinals,Seahawks,-1,1,0,0
1093,2019,16,401127941,Cardinals,Seahawks,Cardinals,Cardinals,Seahawks,2,1,0,0
1094,2019,16,401127938,Cowboys,Eagles,Eagles,Eagles,Cowboys,3,2,0,0
1095,2019,16,401127938,Cowboys,Eagles,Cowboys,Eagles,Cowboys,-1,1,0,0
1096,2019,16,401127937,Giants,Washington,Washington,Giants,Washington,-3,-2,0,0
1097,2019,16,401127937,Giants,Washington,Giants,Giants,Washington,2,1,0,0
1098,2019,16,401127935,Saints,Titans,Titans,Saints,Titans,-2,-1,0,0
1099,2019,16,401127935,Saints,Titans,Saints,Saints,Titans,2,1,0,0
1100,2019,16,401127933,Steelers,Jets,Steelers,Jets,Steelers,-2,-1,0,0
1101,2019,16,401127933,Steelers,Jets,Jets,Jets,Steelers,1,-1,0,0
1102,2019,16,401127910,Bengals,Dolphins,Dolphins,Dolphins,Bengals,1,-2,0,0
1103,2019,16,401127910,Bengals,Dolphins,Bengals,Dolphins,Bengals,-3,-2,0,0
1104,2019,16,401127906,Panthers,Colts,Panthers,Colts,Panthers,-7,-6,0,0
1105,2019,16,401127906,Panthers,Colts,Colts,Colts,Panthers,1,-4,0,0
1106,2019,16,401127904,Ravens,Browns,Ravens,Ravens,Browns,11,10,0,0
1107,2019,16,401127904,Ravens,Browns,Browns,Ravens,Browns,-2,-1,0,0
1108,2019,16,401127903,Jaguars,Falcons,Jaguars,Falcons,Jaguars,-1,1,0,0
1109,2019,16,401127903,Jaguars,Falcons,Falcons,Falcons,Jaguars,3,2,0,0
1110,2019,16,401127901,Texans,Buccaneers,Texans,Texans,Buccaneers,2,1,0,0
1111,2019,16,401127901,Texans,Buccaneers,Buccaneers,Texans,Buccaneers,-1,4,0,0
1112,2019,16,401127900,Rams,49ers,Rams,49ers,Rams,-2,-1,0,0
1113,2019,16,401127900,Rams,49ers,49ers,49ers,Rams,1,-1,0,0
1114,2019,16,401127898,Bills,Patriots,Patriots,Patriots,Bills,2,1,0,0
1115,2019,16,401127898,Bills,Patriots,Bills,Patriots,Bills,-1,1,0,0
1116,2019,16,401127896,Raiders,Chargers,Raiders,Raiders,Chargers,1,-4,0,0
1117,2019,16,401127896,Raiders,Chargers,Chargers,Raiders,Chargers,-2,-1,0,0
1118,2019,16,401127893,Lions,Broncos,Lions,Broncos,Lions,-8,-7,0,0
1119,2019,16,401127893,Lions,Broncos,Broncos,Broncos,Lions,1,-1,0,0
1120,2019,15,401128117,Colts,Saints,Saints,Saints,Colts,1,-1,0,0
1121,2019,15,401128117,Colts,Saints,Colts,Saints,Colts,-4,-3,0,0
1122,2019,15,401128113,Vikings,Chargers,Vikings,Vikings,Chargers,2,1,0,0
1123,2019,15,401128113,Vikings,Chargers,Chargers,Vikings,Chargers,-1,1,0,0
1124,2019,15,401128108,Falcons,49ers,Falcons,Falcons,49ers,2,1,0,0
1125,2019,15,401128108,Falcons,49ers,49ers,Falcons,49ers,-1,1,0,0
1126,2019,15,401128103,Rams,Cowboys,Rams,Cowboys,Rams,-1,2,0,0
1127,2019,15,401128103,Rams,Cowboys,Cowboys,Cowboys,Rams,1,-3,0,0
1128,2019,15,401128099,Jaguars,Raiders,Raiders,Jaguars,Raiders,-4,-3,0,0
1129,2019,15,401128099,Jaguars,Raiders,Jaguars,Jaguars,Raiders,1,-5,0,0
1130,2019,15,401128094,Browns,Cardinals,Cardinals,Cardinals,Browns,1,-6,0,0
1131,2019,15,401128094,Browns,Cardinals,Browns,Cardinals,Browns,-1,1,0,0
1132,2019,15,401128071,Eagles,Washington,Washington,Eagles,Washington,-2,-1,0,0
1133,2019,15,401128071,Eagles,Washington,Eagles,Eagles,Washington,2,1,0,0
1134,2019,15,401128068,Texans,Titans,Titans,Texans,Titans,-1,4,0,0
1135,2019,15,401128068,Texans,Titans,Texans,Texans,Titans,1,-1,0,0
1136,2019,15,401128065,Bills,Steelers,Steelers,Bills,Steelers,-1,3,0,0
1137,2019,15,401128065,Bills,Steelers,Bills,Bills,Steelers,1,-1,0,0
1138,2019,15,401128060,Dolphins,Giants,Giants,Giants,Dolphins,1,-9,0,0
1139,2019,15,401128060,Dolphins,Giants,Dolphins,Giants,Dolphins,-2,-1,0,0
1140,2019,15,401128056,Broncos,Chiefs,Chiefs,Chiefs,Broncos,4,3,0,0
1141,2019,15,401128056,Broncos,Chiefs,Broncos,Chiefs,Broncos,-1,2,0,0
1142,2019,15,401128031,Bears,Packers,Packers,Packers,Bears,3,2,0,0
1143,2019,15,401128031,Bears,Packers,Bears,Packers,Bears,-1,3,0,0
1144,2019,15,401128028,Buccaneers,Lions,Lions,Buccaneers,Lions,-7,-6,0,0
1145,2019,15,401128028,Buccaneers,Lions,Buccaneers,Buccaneers,Lions,4,3,0,0
1146,2019,15,401128024,Seahawks,Panthers,Seahawks,Seahawks,Panthers,1,-1,0,0
1147,2019,15,401128024,Seahawks,Panthers,Panthers,Seahawks,Panthers,-6,-5,0,0
1148,2019,15,401128020,Jets,Ravens,Ravens,Ravens,Jets,10,9,0,0
1149,2019,15,401128020,Jets,Ravens,Jets,Ravens,Jets,-1,1,0,0
1150,2019,15,401127955,Patriots,Bengals,Patriots,Patriots,Bengals,1,-2,0,0
1151,2019,15,401127955,Patriots,Bengals,Bengals,Patriots,Bengals,-2,-1,0,0
1152,2019,14,401128013,Giants,Eagles,Giants,Eagles,Giants,-9,-8,0,0
1153,2019,14,401128013,Giants,Eagles,Eagles,Eagles,Giants,1,-3,0,0
1154,2019,14,401128009,Seahawks,Rams,Seahawks,Rams,Seahawks,-1,5,0,0
1155,2019,14,401128009,Seahawks,Rams,Rams,Rams,Seahawks,2,1,0,0
1156,2019,14,401128005,Titans,Raiders,Titans,Titans,Raiders,4,3,0,0
1157,2019,14,401128005,Titans,Raiders,Raiders,Titans,Raiders,-3,-2,0,0
1158,2019,14,401128002,Steelers,Cardinals,Steelers,Steelers,Cardinals,3,2,0,0
1159,2019,14,401128002,Steelers,Cardinals,Cardinals,Steelers,Cardinals,-6,-5,0,0
1160,2019,14,401127997,Chargers,Jaguars,Jaguars,Chargers,Jaguars,-5,-4,0,0
1161,2019,14,401127997,Chargers,Jaguars,Chargers,Chargers,Jaguars,1,-3,0,0
1162,2019,14,401127994,Colts,Buccaneers,Colts,Buccaneers,Colts,-3,-2,0,0
1163,2019,14,401127994,Colts,Buccaneers,Buccaneers,Buccaneers,Colts,3,2,0,0
1164,2019,14,401127969,Dolphins,Jets,Jets,Jets,Dolphins,1,-1,0,0
1165,2019,14,401127969,Dolphins,Jets,Dolphins,Jets,Dolphins,-1,1,0,0
1166,2019,14,401127964,49ers,Saints,Saints,49ers,Saints,-1,3,0,0
1167,2019,14,401127964,49ers,Saints,49ers,49ers,Saints,1,-1,0,0
1168,2019,14,401127930,Chiefs,Patriots,Patriots,Chiefs,Patriots,-2,-1,0,0
1169,2019,14,401127930,Chiefs,Patriots,Chiefs,Chiefs,Patriots,3,2,0,0
1170,2019,14,401127926,Lions,Vikings,Vikings,Vikings,Lions,1,-1,0,0
1171,2019,14,401127926,Lions,Vikings,Lions,Vikings,Lions,-6,-5,0,0
1172,2019,14,401127920,Broncos,Texans,Texans,Broncos,Texans,-1,2,0,0
1173,2019,14,401127920,Broncos,Texans,Broncos,Broncos,Texans,2,1,0,0
1174,2019,14,401127916,Washington,Packers,Washington,Packers,Washington,-1,2,0,0
1175,2019,14,401127916,Washington,Packers,Packers,Packers,Washington,2,1,0,0
1176,2019,14,401127871,Cowboys,Bears,Cowboys,Bears,Cowboys,-3,-2,0,0
1177,2019,14,401127871,Cowboys,Bears,Bears,Bears,Cowboys,3,2,0,0
1178,2019,14,401127869,Panthers,Falcons,Panthers,Falcons,Panthers,-5,-4,0,0
1179,2019,14,401127869,Panthers,Falcons,Falcons,Falcons,Panthers,1,-2,0,0
1180,2019,14,401127868,Ravens,Bills,Ravens,Ravens,Bills,9,8,0,0
1181,2019,14,401127868,Ravens,Bills,Bills,Ravens,Bills,-1,3,0,0
1182,2019,14,401127867,Bengals,Browns,Browns,Browns,Bengals,1,-1,0,0
1183,2019,14,401127867,Bengals,Browns,Bengals,Browns,Bengals,-1,1,0,0
1184,2019,13,401128112,Vikings,Seahawks,Vikings,Seahawks,Vikings,-1,2,0,0
1185,2019,13,401128112,Vikings,Seahawks,Seahawks,Seahawks,Vikings,5,4,0,0
1186,2019,13,401128107,Browns,Steelers,Steelers,Steelers,Browns,2,1,0,0
1187,2019,13,401128107,Browns,Steelers,Browns,Steelers,Browns,-1,3,0,0
1188,2019,13,401128104,Chargers,Broncos,Chargers,Broncos,Chargers,-3,-2,0,0
1189,2019,13,401128104,Chargers,Broncos,Broncos,Broncos,Chargers,1,-2,0,0
1190,2019,13,401128100,Rams,Cardinals,Rams,Rams,Cardinals,1,-1,0,0
1191,2019,13,401128100,Rams,Cardinals,Cardinals,Rams,Cardinals,-5,-4,0,0
1192,2019,13,401128095,Packers,Giants,Packers,Packers,Giants,1,-1,0,0
1193,2019,13,401128095,Packers,Giants,Giants,Packers,Giants,-8,-7,0,0
1194,2019,13,401128070,Eagles,Dolphins,Eagles,Dolphins,Eagles,-3,-2,0,0
1195,2019,13,401128070,Eagles,Dolphins,Dolphins,Dolphins,Eagles,1,-2,0,0
1196,2019,13,401128067,Raiders,Chiefs,Raiders,Chiefs,Raiders,-2,-1,0,0
1197,2019,13,401128067,Raiders,Chiefs,Chiefs,Chiefs,Raiders,2,1,0,0
1198,2019,13,401128063,Buccaneers,Jaguars,Jaguars,Buccaneers,Jaguars,-4,-3,0,0
1199,2019,13,401128063,Buccaneers,Jaguars,Buccaneers,Buccaneers,Jaguars,2,1,0,0
1200,2019,13,401128058,Titans,Colts,Titans,Titans,Colts,3,2,0,0
1201,2019,13,401128058,Titans,Colts,Colts,Titans,Colts,-2,-1,0,0
1202,2019,13,401128057,Jets,Bengals,Jets,Bengals,Jets,-1,3,0,0
1203,2019,13,401128057,Jets,Bengals,Bengals,Bengals,Jets,1,-13,0,0
1204,2019,13,401128032,Washington,Panthers,Washington,Washington,Panthers,2,1,0,0
1205,2019,13,401128032,Washington,Panthers,Panthers,Washington,Panthers,-4,-3,0,0
1206,2019,13,401128027,49ers,Ravens,Ravens,Ravens,49ers,8,7,0,0
1207,2019,13,401128027,49ers,Ravens,49ers,Ravens,49ers,-1,2,0,0
1208,2019,13,401128022,Saints,Falcons,Saints,Saints,Falcons,3,2,0,0
1209,2019,13,401128022,Saints,Falcons,Falcons,Saints,Falcons,-2,-1,0,0
1210,2019,13,401128017,Bills,Cowboys,Cowboys,Bills,Cowboys,-2,-1,0,0
1211,2019,13,401128017,Bills,Cowboys,Bills,Bills,Cowboys,3,2,0,0
1212,2019,13,401128015,Bears,Lions,Lions,Bears,Lions,-5,-4,0,0
1213,2019,13,401128015,Bears,Lions,Bears,Bears,Lions,2,1,0,0
1214,2019,13,401127967,Patriots,Texans,Texans,Texans,Patriots,2,1,0,0
1215,2019,13,401127967,Patriots,Texans,Patriots,Texans,Patriots,-1,2,0,0
1216,2019,12,401128012,Ravens,Rams,Ravens,Ravens,Rams,7,6,0,0
1217,2019,12,401128012,Ravens,Rams,Rams,Ravens,Rams,-1,1,0,0
1218,2019,12,401128008,Seahawks,Eagles,Seahawks,Seahawks,Eagles,4,3,0,0
1219,2019,12,401128008,Seahawks,Eagles,Eagles,Seahawks,Eagles,-2,-1,0,0
1220,2019,12,401128004,Packers,49ers,Packers,49ers,Packers,-1,1,0,0
1221,2019,12,401128004,Packers,49ers,49ers,49ers,Packers,2,1,0,0
1222,2019,12,401128000,Jaguars,Titans,Titans,Titans,Jaguars,2,1,0,0
1223,2019,12,401128000,Jaguars,Titans,Jaguars,Titans,Jaguars,-3,-2,0,0
1224,2019,12,401127996,Lions,Washington,Washington,Washington,Lions,1,-4,0,0
1225,2019,12,401127996,Lions,Washington,Lions,Washington,Lions,-4,-3,0,0
1226,2019,12,401127957,Cowboys,Patriots,Patriots,Patriots,Cowboys,2,1,0,0
1227,2019,12,401127957,Cowboys,Patriots,Cowboys,Patriots,Cowboys,-1,1,0,0
1228,2019,12,401127924,Raiders,Jets,Raiders,Jets,Raiders,-1,3,0,0
1229,2019,12,401127924,Raiders,Jets,Jets,Jets,Raiders,3,2,0,0
1230,2019,12,401127922,Panthers,Saints,Saints,Saints,Panthers,2,1,0,0
1231,2019,12,401127922,Panthers,Saints,Panthers,Saints,Panthers,-3,-2,0,0
1232,2019,12,401127919,Dolphins,Browns,Dolphins,Browns,Dolphins,-2,-1,0,0
1233,2019,12,401127919,Dolphins,Browns,Browns,Browns,Dolphins,3,2,0,0
1234,2019,12,401127918,Steelers,Bengals,Steelers,Steelers,Bengals,1,-1,0,0
1235,2019,12,401127918,Steelers,Bengals,Bengals,Steelers,Bengals,-13,-12,0,0
1236,2019,12,401127914,Giants,Bears,Giants,Bears,Giants,-7,-6,0,0
1237,2019,12,401127914,Giants,Bears,Bears,Bears,Giants,1,-1,0,0
1238,2019,12,401127872,Broncos,Bills,Broncos,Bills,Broncos,-2,-1,0,0
1239,2019,12,401127872,Broncos,Bills,Bills,Bills,Broncos,2,1,0,0
1240,2019,12,401127870,Buccaneers,Falcons,Falcons,Buccaneers,Falcons,-1,2,0,0
1241,2019,12,401127870,Buccaneers,Falcons,Buccaneers,Buccaneers,Falcons,1,-1,0,0
1242,2019,12,401127865,Colts,Texans,Texans,Texans,Colts,1,-1,0,0
1243,2019,12,401127865,Colts,Texans,Colts,Texans,Colts,-1,1,0,0
1244,2019,11,401128134,Chiefs,Chargers,Chiefs,Chiefs,Chargers,1,-1,0,0
1245,2019,11,401128134,Chiefs,Chargers,Chargers,Chiefs,Chargers,-2,-1,0,0
1246,2019,11,401128133,Bears,Rams,Rams,Rams,Bears,1,-1,0,0
1247,2019,11,401128133,Bears,Rams,Bears,Rams,Bears,-1,1,0,0
1248,2019,11,401128092,Bengals,Raiders,Raiders,Raiders,Bengals,3,2,0,0
1249,2019,11,401128092,Bengals,Raiders,Bengals,Raiders,Bengals,-12,-11,0,0
1250,2019,11,401128089,Cardinals,49ers,Cardinals,49ers,Cardinals,-4,-3,0,0
1251,2019,11,401128089,Cardinals,49ers,49ers,49ers,Cardinals,1,-1,0,0
1252,2019,11,401128086,Jets,Washington,Washington,Jets,Washington,-4,-3,0,0
1253,2019,11,401128086,Jets,Washington,Jets,Jets,Washington,2,1,0,0
1254,2019,11,401128084,Saints,Buccaneers,Saints,Saints,Buccaneers,1,-1,0,0
1255,2019,11,401128084,Saints,Buccaneers,Buccaneers,Saints,Buccaneers,-1,1,0,0
1256,2019,11,401128081,Broncos,Vikings,Vikings,Vikings,Broncos,2,1,0,0
1257,2019,11,401128081,Broncos,Vikings,Broncos,Vikings,Broncos,-1,1,0,0
1258,2019,11,401128077,Bills,Dolphins,Dolphins,Bills,Dolphins,-1,2,0,0
