,season_away,week_away,awayteam_away,hometeam_away,awayscore_away,homescore_away,idgame,score_abs_away,winner_home_away,winner_away_away,winner_team_away,concat_away,home_coach_away,away_coach_away,location_away,weather_type_away,temperature_away,humidity_away,wind_away,team_away,streak_away,game_date_away,delta_match_away,pass_completion_MA_5_away,pass_yds_MA_5_away,pass_avg_MA_5_away,pass_td_MA_5_away,pass_int_MA_5_away,sacks_MA_5_away,qbr_MA_5_away,rtg_MA_5_away,rush_car_MA_5_away,rush_yds_MA_5_away,rush_avg_MA_5_away,rush_td_MA_5_away,rush_long_MA_5_away,receptions_MA_5_away,rec_yds_MA_5_away,rec_avg_MA_5_away,rec_td_MA_5_away,rec_long_MA_5_away,rec_tgs_MA_5_away,fumbles_MA_5_away,fumbles_lost_MA_5_away,fumbles_rec_MA_5_away,defense_tot_MA_5_away,defense_solo_MA_5_away,defense_sacks_MA_5_away,defense_tfl_MA_5_away,defense_pd_MA_5_away,defense_qb_hits_MA_5_away,defense_td_MA_5_away,interceptions_MA_5_away,interceptions_yds_MA_5_away,interceptions_td_MA_5_away,kicks_return_no_MA_5_away,kicks_return_yds_MA_5_away,kicks_return_avg_MA_5_away,kicks_return_long_MA_5_away,kicks_return_td_MA_5_away,punt_return_no_MA_5_away,punt_return_yds_MA_5_away,punt_return_avg_MA_5_away,punt_return_long_MA_5_away,punt_return_td_MA_5_away,kicking_pct_MA_5_away,kicking_long_MA_5_away,kicking_pts_MA_5_away,punting_no_MA_5_away,punting_yds_MA_5_away,punting_avg_MA_5_away,punting_tb_MA_5_away,punting_in_20_MA_5_away,punting_long_MA_5_away,season_home,week_home,awayteam_home,hometeam_home,awayscore_home,homescore_home,score_abs_home,winner_home_home,winner_away_home,winner_team_home,concat_home,home_coach_home,away_coach_home,location_home,weather_type_home,temperature_home,humidity_home,wind_home,team_home,streak_home,game_date_home,delta_match_home,pass_completion_MA_5_home,pass_yds_MA_5_home,pass_avg_MA_5_home,pass_td_MA_5_home,pass_int_MA_5_home,sacks_MA_5_home,qbr_MA_5_home,rtg_MA_5_home,rush_car_MA_5_home,rush_yds_MA_5_home,rush_avg_MA_5_home,rush_td_MA_5_home,rush_long_MA_5_home,receptions_MA_5_home,rec_yds_MA_5_home,rec_avg_MA_5_home,rec_td_MA_5_home,rec_long_MA_5_home,rec_tgs_MA_5_home,fumbles_MA_5_home,fumbles_lost_MA_5_home,fumbles_rec_MA_5_home,defense_tot_MA_5_home,defense_solo_MA_5_home,defense_sacks_MA_5_home,defense_tfl_MA_5_home,defense_pd_MA_5_home,defense_qb_hits_MA_5_home,defense_td_MA_5_home,interceptions_MA_5_home,interceptions_yds_MA_5_home,interceptions_td_MA_5_home,kicks_return_no_MA_5_home,kicks_return_yds_MA_5_home,kicks_return_avg_MA_5_home,kicks_return_long_MA_5_home,kicks_return_td_MA_5_home,punt_return_no_MA_5_home,punt_return_yds_MA_5_home,punt_return_avg_MA_5_home,punt_return_long_MA_5_home,punt_return_td_MA_5_home,kicking_pct_MA_5_home,kicking_long_MA_5_home,kicking_pts_MA_5_home,punting_no_MA_5_home,punting_yds_MA_5_home,punting_avg_MA_5_home,punting_tb_MA_5_home,punting_in_20_MA_5_home,punting_long_MA_5_home,delta_day_away,delta_day_home,Unnamed: 0,date,stade,location,attendance,capacity,people,line,over_under,attendance_info,month,dayofmonth,dayofweek,hour,minute
1084,2021,1,Eagles,Falcons,32,6,401326315,-26,0,1,Eagles,2021_01_Falcons_Eagles,Arthur Smith,Nick Sirianni,Home,fair,81.0,63.0,3.0,Eagles,0.0,2021-09-12 17:00:00+00:00,251 days 15:40:00,0.8467832167832168,230.8,11.56,1.2,1.0,0.2952272727272728,0.2952272727272728,108.1,29.6,149.8,22.32,1.2,59.6,17.2,230.8,118.96,1.2,159.8,30.8,2.0,0.6,0.6,65.2,43.6,2.6,5.5,2.8,6.2,0.0,1.0,9.0,0.0,2.4,53.6,13.420000000000002,18.4,0.0,1.6,23.0,19.4,21.6,0.2,50.0,26.8,3.8,4.6,190.4,49.50000000000001,0.4,2.2,58.2,2021,1,Eagles,Falcons,32,6,-26,0,1,Eagles,2021_01_Falcons_Eagles,Arthur Smith,Nick Sirianni,Home,fair,81.0,63.0,3.0,Falcons,0.0,2021-09-12 17:00:00+00:00,251 days 23:00:00,0.8535653037438751,291.4,14.98,2.0,0.6,0.1714709203839638,0.1714709203839638,125.0,20.6,78.8,14.22,0.2,38.4,26.2,291.4,82.56,2.0,133.4,38.4,1.8,0.8,0.2,66.6,46.6,1.4,3.7,2.2,4.2,0.0,0.8,12.2,0.0,0.6,15.0,9.7,9.8,0.0,1.2,11.2,4.66,6.2,0.0,80.0,34.4,7.0,3.6,162.0,44.38,0.0,1.6,51.4,251 ,251 ,54,2021-09-12 17:00:00+00:00,Mercedes-Benz Stadium,"Atlanta, GA",68633.0,75000,92.0,Line: ATL -3.5,Over/Under: 48.5,1,9,12,6,17,0
1085,2021,17,Buccaneers,Jets,28,24,401326576,-4,0,1,Buccaneers,2021_17_Jets_Buccaneers,Robert Saleh,Bruce Arians,Home,cloudy,57.0,83.0,10.0,Buccaneers,1.0,2022-01-02 18:00:00+00:00,7 days 00:00:00,0.6591943734015345,280.6,6.779999999999999,1.6,0.6,0.1044444444444444,0.1044444444444444,99.7,25.0,122.6,20.059999999999995,1.6,57.6,27.6,280.6,75.28,1.6,122.4,41.6,0.6,0.4,1.0,66.2,44.8,4.0,6.4,5.6,8.6,0.0,0.8,7.4,0.0,1.6,27.6,10.3,12.6,0.0,3.4,21.0,5.94,10.2,0.0,80.0,25.6,7.4,4.6,190.4,41.5,0.0,1.6,53.6,2021,17,Buccaneers,Jets,28,24,-4,0,1,Buccaneers,2021_17_Jets_Buccaneers,Robert Saleh,Bruce Arians,Home,cloudy,57.0,83.0,10.0,Jets,1.0,2022-01-02 18:00:00+00:00,7 days 00:00:00,0.3569828722002635,83.4,3.6000000000000014,0.2,0.2,0.1494949494949494,0.1494949494949494,53.54,20.4,110.4,18.72,1.0,47.4,13.6,138.8,62.06,0.4,86.4,22.6,0.4,0.2,0.4,59.0,37.6,1.9,2.6,3.2,4.2,0.4,0.6,14.0,0.2,3.0,107.0,35.82,57.2,0.2,1.4,19.2,11.04,13.8,0.0,53.4,21.2,4.2,2.2,98.0,28.1,0.2,0.8,32.4,7 ,7 ,1179,2022-01-02 18:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",72243.0,82500,88.0,Line: TB -14.5,Over/Under: 47.5,1,1,2,6,18,0
1086,2021,16,49ers,Titans,17,20,401326553,3,1,0,Titans,2021_16_Titans_49ers,Mike Vrabel,Kyle Shanahan,Home,,54.0,33.0,6.0,49ers,2.0,2021-12-24 01:20:00+00:00,4 days 04:15:00,0.6977861657607151,247.2,8.84,1.6,0.6,0.1196283391405342,0.1196283391405342,115.34,32.2,142.4,19.32,1.8,48.2,19.6,247.2,83.22,1.6,115.2,27.4,1.2,0.4,2.4,63.2,40.4,3.2,4.0,2.8,6.6,0.0,0.4,5.6,0.0,2.0,29.8,15.1,18.6,0.0,1.8,9.0,6.4,9.0,0.0,86.8,41.4,8.4,3.8,179.0,48.260000000000005,0.6,0.4,56.4,2021,16,49ers,Titans,17,20,3,1,0,Titans,2021_16_Titans_49ers,Mike Vrabel,Kyle Shanahan,Home,,54.0,33.0,6.0,Titans,-1.0,2021-12-24 01:20:00+00:00,4 days 07:20:00,0.6529002881825463,194.6,5.9,0.6,1.2,0.1922222222222222,0.1922222222222222,74.97999999999999,33.8,148.4,16.9,1.0,55.2,21.6,194.6,75.17999999999999,0.6,108.4,32.2,3.2,1.4,2.0,62.2,38.0,2.4,4.6,5.2,4.8,0.0,0.8,4.0,0.0,3.0,59.0,28.04,33.0,0.0,2.0,18.0,8.459999999999999,18.0,0.0,53.4,22.4,5.6,3.4,143.0,42.92,0.0,0.8,49.4,4 ,4 ,1126,2021-12-24 01:20:00+00:00,Nissan Stadium,"Nashville, TN",69361.0,69143,100.0,Line: SF -3.5,Over/Under: 45.0,1,12,24,4,1,20
1087,2021,16,Jaguars,Jets,21,26,401326562,5,1,0,Jets,2021_16_Jets_Jaguars,Robert Saleh,Darrell Bevell,Home,sunny,48.0,47.0,12.0,Jaguars,-6.0,2021-12-26 18:00:00+00:00,7 days 00:00:00,0.5875989974937343,192.4,5.579999999999998,0.2,1.0,0.1558987558987559,0.1558987558987559,66.08,20.4,74.2,12.46,0.6,26.4,20.2,192.4,66.78,0.2,105.6,33.2,1.6,1.0,0.6,69.8,43.4,1.8,3.6,1.8,4.6,0.0,0.4,0.6,0.0,1.8,40.2,21.64,23.4,0.0,1.2,15.6,6.16,13.2,0.0,60.0,20.4,4.2,4.4,206.4,46.68,0.0,2.6,54.4,2021,16,Jaguars,Jets,21,26,5,1,0,Jets,2021_16_Jets_Jaguars,Robert Saleh,Darrell Bevell,Home,sunny,48.0,47.0,12.0,Jets,-3.0,2021-12-26 18:00:00+00:00,7 days 00:00:00,0.3527870680044593,121.2,4.1800000000000015,0.4,0.2,0.0802641802641802,0.0802641802641802,55.94,16.8,76.2,16.8,0.8,38.8,15.6,176.6,70.86,0.6,104.4,25.4,0.6,0.4,0.2,61.4,37.8,1.7,3.2,2.8,3.8,0.2,0.8,14.0,0.2,2.6,79.0,33.32,43.6,0.0,1.6,22.4,11.44,15.2,0.0,40.0,19.8,3.6,2.8,117.4,24.7,0.2,1.2,30.0,7 ,7 ,1143,2021-12-26 18:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",67120.0,82500,81.0,Line: NYJ -2.5,Over/Under: 43.0,1,12,26,6,18,0
1088,2021,16,Colts,Cardinals,22,16,401326555,-6,0,1,Colts,2021_16_Cardinals_Colts,Kliff Kingsbury,Frank Reich,Home,,,,,Colts,2.0,2021-12-26 01:15:00+00:00,7 days 00:00:00,0.590926916221034,161.4,5.92,1.2,0.6,0.0988095238095237,0.0988095238095237,81.66,36.0,192.4,28.48,2.0,74.4,16.2,161.4,76.3,1.2,100.0,26.0,1.0,0.8,1.0,59.0,41.8,2.2,3.0,5.4,6.4,0.4,1.4,11.2,0.0,1.8,51.8,42.9,43.8,0.0,2.0,15.4,6.540000000000001,9.4,0.0,83.4,36.4,9.0,3.2,139.0,41.22,0.0,1.6,44.4,2021,16,Colts,Cardinals,22,16,-6,0,1,Colts,2021_16_Cardinals_Colts,Kliff Kingsbury,Frank Reich,Home,,,,,Cardinals,-2.0,2021-12-26 01:15:00+00:00,6 days 07:15:00,0.925231609273421,258.0,9.079999999999998,1.0,0.8,0.1888907171260113,0.1888907171260113,120.42,26.2,101.0,14.02,1.2,37.2,24.8,258.0,70.74000000000001,1.0,111.4,37.0,2.0,0.2,2.0,65.4,43.8,2.4,4.6,4.0,4.8,0.0,1.0,26.2,0.0,2.0,50.2,30.44,33.6,0.0,1.6,12.4,5.4,8.2,0.0,86.6,43.0,7.0,2.8,128.4,47.06,0.2,0.8,51.6,7 ,6 ,1132,2021-12-26 01:15:00+00:00,State Farm Stadium,"Glendale, AZ",63900.0,65000,98.0,Line: ARI -3.0,Over/Under: 48.0,1,12,26,6,1,15
1089,2021,1,Cowboys,Buccaneers,29,31,401326322,2,1,0,Buccaneers,2021_01_Buccaneers_Cowboys,Bruce Arians,Mike McCarthy,Home,cloudy,81.0,90.0,5.0,Cowboys,0.0,2021-09-10 00:20:00+00:00,249 days 06:20:00,0.8535195385866061,262.2,10.0,1.8,0.6,0.1310402342755283,0.1310402342755283,124.56000000000002,27.2,111.6,20.08,0.8,51.4,23.6,262.2,74.38,1.8,131.4,34.8,0.0,0.0,1.4,66.0,40.8,1.8,4.0,3.6,4.2,0.4,1.2,5.4,0.0,2.8,83.8,37.32,49.6,0.2,1.4,6.0,5.4,6.6,0.0,78.34,45.2,10.8,3.8,179.4,47.3,0.4,1.4,52.2,2021,1,Cowboys,Buccaneers,29,31,2,1,0,Buccaneers,2021_01_Buccaneers_Cowboys,Bruce Arians,Mike McCarthy,Home,cloudy,81.0,90.0,5.0,Buccaneers,0.0,2021-09-10 00:20:00+00:00,249 days 06:20:00,0.80971210871529,364.2,11.54,3.4,0.6,0.1728095238095238,0.1728095238095238,146.98,21.0,87.6,9.58,1.0,29.4,26.0,364.2,117.08,3.4,176.2,37.0,0.4,0.0,1.0,61.0,44.8,3.2,5.7,4.0,8.0,0.0,0.2,0.4,0.0,1.6,33.4,15.06,17.4,0.0,2.4,11.6,3.6,7.0,0.0,80.0,27.8,8.0,3.0,140.0,37.62,0.0,1.2,44.8,249 ,249 ,41,2021-09-10 00:20:00+00:00,Raymond James Stadium,"Tampa, FL",65566.0,65828,100.0,Line: TB -9.0,Over/Under: 52.5,1,9,10,4,0,20
1090,2021,5,Colts,Ravens,25,31,401326409,6,1,0,Ravens,2021_05_Ravens_Colts,John Harbaugh,Frank Reich,Home,cloudy,69.0,78.0,4.0,Colts,1.0,2021-10-12 00:15:00+00:00,8 days 07:15:00,0.7192398340615659,221.8,7.6,1.2,0.6,0.0908730158730158,0.0908730158730158,92.72,28.8,144.2,14.62,0.8,48.4,21.4,221.8,77.58,1.2,117.4,32.4,0.8,0.4,1.4,62.0,44.6,2.8,4.0,3.4,5.4,0.2,0.6,7.2,0.0,1.6,36.4,27.9,28.4,0.0,1.4,9.2,3.3,4.2,0.0,85.0,35.8,8.2,3.6,168.4,46.38,0.2,1.2,52.6,2021,5,Colts,Ravens,25,31,6,1,0,Ravens,2021_05_Ravens_Colts,John Harbaugh,Frank Reich,Home,cloudy,69.0,78.0,4.0,Ravens,3.0,2021-10-12 00:15:00+00:00,8 days 03:50:00,0.798384041609848,239.6,9.82,1.4,0.8,0.1555555555555555,0.1555555555555555,109.14,36.2,212.4,30.999999999999996,1.6,80.4,17.2,239.6,74.34,1.4,123.4,27.0,1.2,0.4,1.0,55.6,38.8,2.0,5.1,4.4,5.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,39.8,16.02,24.6,0.0,96.0,47.2,9.4,3.6,169.2,47.18,0.2,1.0,52.8,8 ,8 ,348,2021-10-12 00:15:00+00:00,M&T Bank Stadium,"Baltimore, MD",70510.0,70745,100.0,Line: BAL -7.5,Over/Under: 46.5,1,10,12,1,0,15
1091,2021,14,Giants,Chargers,21,37,401326533,16,1,0,Chargers,2021_14_Chargers_Giants,Brandon Staley,Joe Judge,Home,sunny,64.0,27.0,5.0,Giants,-1.0,2021-12-12 21:05:00+00:00,7 days 03:05:00,0.8397647527910685,181.4,9.36,1.0,0.8,0.2148046398046397,0.2148046398046397,112.86,21.6,89.6,11.92,0.0,36.6,20.6,181.4,72.16,1.0,107.6,31.0,1.0,0.4,1.0,75.4,43.4,1.4,2.6,5.8,3.4,0.2,1.4,15.0,0.2,1.4,24.0,13.9,14.8,0.0,1.6,11.4,5.86,7.6,0.0,88.4,37.6,7.2,4.6,199.6,44.1,0.2,2.2,50.6,2021,14,Giants,Chargers,21,37,16,1,0,Chargers,2021_14_Chargers_Giants,Brandon Staley,Joe Judge,Home,sunny,64.0,27.0,5.0,Chargers,1.0,2021-12-12 21:05:00+00:00,7 days 03:05:00,0.7082537307138983,310.6,8.080000000000002,2.2,1.0,0.1242424242424242,0.1242424242424242,102.04,22.2,96.2,20.12,1.0,38.4,27.2,310.6,88.64000000000001,2.2,147.8,38.0,0.4,0.4,0.6,68.8,42.2,2.6,3.2,3.6,5.6,0.2,0.6,1.0,0.0,2.0,50.8,18.7,24.8,0.0,1.4,10.0,5.14,7.6,0.0,80.0,32.0,7.2,2.4,109.4,27.2,0.2,0.4,31.2,7 ,7 ,48,2021-12-12 21:05:00+00:00,SoFi Stadium,"Inglewood, CA",70240.0,71500,98.0,Line: LAC -9.0,Over/Under: 43.5,1,12,12,6,21,5
1092,2021,4,Lions,Bears,14,24,401326382,10,1,0,Bears,2021_04_Bears_Lions,Matt Nagy,Dan Campbell,Home,cloudy,72.0,82.0,3.0,Lions,-7.0,2021-10-03 17:00:00+00:00,7 days 00:00:00,0.9512544802867382,249.2,8.959999999999999,1.6,0.8,0.1416896551724137,0.1416896551724137,126.71999999999998,21.4,103.8,19.96,1.0,46.6,25.4,249.2,72.08000000000001,1.6,119.8,36.0,0.8,0.6,0.6,61.8,45.0,2.6,4.2,3.0,4.6,0.0,0.2,0.0,0.0,2.2,52.8,25.16,34.4,0.0,1.2,24.2,14.2,21.4,0.2,70.0,36.2,4.2,4.2,203.0,49.6,0.2,2.0,57.0,2021,4,Lions,Bears,14,24,10,1,0,Bears,2021_04_Bears_Lions,Matt Nagy,Dan Campbell,Home,cloudy,72.0,82.0,3.0,Bears,-1.0,2021-10-03 17:00:00+00:00,7 days 00:00:00,0.952335033387665,183.4,7.42,0.6,0.8,0.2392942430703624,0.2392942430703624,113.36,27.4,107.8,15.52,1.2,40.2,21.4,183.4,52.06,0.6,82.4,32.0,1.4,0.4,0.8,57.6,36.4,2.6,3.2,4.4,6.0,0.2,1.0,15.6,0.2,2.4,57.2,21.76,29.2,0.0,1.2,6.4,2.66,4.0,0.0,80.0,29.0,7.4,3.2,157.6,46.46,0.2,1.0,51.4,7 ,7 ,265,2021-10-03 17:00:00+00:00,Soldier Field,"Chicago, IL",61468.0,61500,100.0,Line: CHI -3.0,Over/Under: 41.5,1,10,3,6,17,0
1093,2021,18,Panthers,Buccaneers,17,41,401326596,24,1,0,Buccaneers,2021_18_Buccaneers_Panthers,Bruce Arians,Matt Rhule,Home,cloudy,82.0,56.0,6.0,Panthers,-6.0,2022-01-09 21:25:00+00:00,7 days 00:00:00,0.8050022107945448,194.2,9.38,0.4,1.6,0.1815207373271889,0.1815207373271889,79.66,22.8,92.2,20.46,1.0,49.4,17.6,194.2,65.61999999999999,0.4,104.6,33.8,1.4,0.4,1.4,71.6,44.4,1.6,5.0,2.2,4.6,0.0,0.2,0.0,0.0,2.2,47.8,17.16,18.2,0.0,0.6,7.6,5.4,6.4,0.0,50.0,20.4,3.4,4.2,203.6,47.760000000000005,0.2,0.8,57.6,2021,18,Panthers,Buccaneers,17,41,24,1,0,Buccaneers,2021_18_Buccaneers_Panthers,Bruce Arians,Matt Rhule,Home,cloudy,82.0,56.0,6.0,Buccaneers,2.0,2022-01-09 21:25:00+00:00,7 days 03:25:00,0.6481355498721226,317.4,7.1,2.0,0.6,0.0999999999999999,0.0999999999999999,102.9,23.8,106.6,18.66,0.8,52.6,29.4,317.4,86.05999999999999,2.0,145.2,44.6,0.4,0.2,0.6,64.8,44.4,3.6,6.4,4.4,8.0,0.0,0.4,1.4,0.0,1.2,15.8,7.3,8.0,0.0,3.2,21.0,6.24,10.0,0.0,80.0,28.4,7.4,4.4,178.4,40.24,0.0,1.8,50.4,7 ,7 ,1227,2022-01-09 21:25:00+00:00,Raymond James Stadium,"Tampa, FL",65473.0,65828,99.0,Line: TB -11.0,Over/Under: 43.0,1,1,9,6,21,25
1094,2021,4,Panthers,Cowboys,28,36,401326383,8,1,0,Cowboys,2021_04_Cowboys_Panthers,Mike McCarthy,Matt Rhule,Home,,82.0,48.0,,Panthers,3.0,2021-10-03 17:00:00+00:00,9 days 16:40:00,0.7294654154568005,271.2,9.28,0.8,1.4,0.1747763347763348,0.1747763347763348,89.42,29.6,100.8,15.98,1.4,43.4,22.0,271.2,84.02,0.8,125.4,33.2,1.6,0.4,1.2,57.2,33.8,3.8,5.0,4.2,8.2,0.2,1.0,11.8,0.0,0.8,18.4,18.4,18.4,0.0,2.2,17.8,8.36,11.6,0.0,53.4,18.4,4.8,4.2,174.0,41.56,0.0,2.0,53.0,2021,4,Panthers,Cowboys,28,36,8,1,0,Cowboys,2021_04_Cowboys_Panthers,Mike McCarthy,Matt Rhule,Home,,82.0,48.0,,Cowboys,2.0,2021-10-03 17:00:00+00:00,5 days 16:45:00,0.746807340101544,299.6,8.540000000000001,1.8,0.8,0.140050505050505,0.140050505050505,106.68,30.2,135.4,19.46,1.2,46.0,27.4,299.6,75.2,1.8,135.8,36.6,0.8,0.2,1.4,58.0,37.2,1.8,3.5,5.2,5.6,0.2,1.8,27.0,0.2,1.2,26.4,8.8,9.2,0.0,1.4,6.2,5.6,6.6,0.0,72.0,39.2,10.0,3.6,172.4,47.3,0.2,1.4,54.6,9 ,5 ,260,2021-10-03 17:00:00+00:00,AT&T Stadium,"Arlington, TX",93262.0,100000,93.0,Line: DAL -4.0,Over/Under: 51.5,1,10,3,6,17,0
1095,2021,4,Colts,Dolphins,27,17,401326384,-10,0,1,Colts,2021_04_Dolphins_Colts,Brian Flores,Frank Reich,Home,cloudy,85.0,54.0,10.0,Colts,-3.0,2021-10-03 17:00:00+00:00,7 days 00:00:00,0.6927692458262718,230.2,7.76,1.0,0.8,0.0999007936507936,0.0999007936507936,86.53999999999999,27.8,141.8,15.7,1.0,42.6,20.8,230.2,77.67999999999999,1.0,116.8,32.8,0.8,0.4,1.0,65.0,47.4,2.4,4.3,4.0,5.0,0.2,0.6,7.2,0.0,2.2,48.2,31.860000000000003,33.6,0.0,1.6,22.0,7.6,9.4,0.0,85.0,32.8,7.6,3.8,170.8,44.86,0.2,1.0,51.4,2021,4,Colts,Dolphins,27,17,-10,0,1,Colts,2021_04_Dolphins_Colts,Brian Flores,Frank Reich,Home,cloudy,85.0,54.0,10.0,Dolphins,-2.0,2021-10-03 17:00:00+00:00,6 days 20:55:00,0.914308893077366,213.2,13.68,0.6,0.8,0.1346339650687476,0.1346339650687476,118.58,20.8,91.4,16.2,0.8,44.6,27.0,253.6,69.58,0.8,119.8,41.8,1.4,0.6,1.4,61.2,40.2,1.6,3.0,4.4,6.4,0.2,0.8,18.4,0.2,0.4,9.2,9.2,9.2,0.0,1.4,9.4,5.8,6.4,0.0,53.4,28.6,6.0,4.6,201.6,43.68,0.2,1.4,53.8,7 ,6 ,258,2021-10-03 17:00:00+00:00,Hard Rock Stadium,"Miami Gardens, FL",64571.0,64767,100.0,Line: MIA -2.5,Over/Under: 42.5,1,10,3,6,17,0
1096,2021,4,Browns,Vikings,14,7,401326385,-7,0,1,Browns,2021_04_Vikings_Browns,Mike Zimmer,Kevin Stefanski,Home,indoor,65.0,66.0,11.0,Browns,2.0,2021-10-03 17:00:00+00:00,7 days 00:00:00,0.6851193293980877,252.2,8.440000000000001,0.6,0.4,0.1278297725691926,0.1278297725691926,93.02,30.2,152.2,23.700000000000003,2.4,59.6,20.8,252.2,87.5,0.6,134.8,30.6,1.6,0.8,0.6,59.6,36.8,3.0,5.4,4.6,7.0,0.0,0.4,6.0,0.0,2.2,50.6,19.92,22.6,0.0,3.0,29.2,6.9,11.4,0.0,80.0,30.8,6.8,2.8,120.8,44.220000000000006,0.0,0.8,49.2,2021,4,Browns,Vikings,14,7,-7,0,1,Browns,2021_04_Vikings_Browns,Mike Zimmer,Kevin Stefanski,Home,indoor,65.0,66.0,11.0,Vikings,1.0,2021-10-03 17:00:00+00:00,6 days 20:35:00,0.91404082942548,325.0,10.3,2.8,0.0,0.1938790621143561,0.1938790621143561,141.72,26.2,119.8,16.16,1.0,37.2,28.8,325.0,76.96000000000001,2.8,137.2,38.6,1.6,0.2,0.8,64.4,42.8,2.2,3.8,3.8,3.8,0.2,1.0,16.6,0.2,1.6,38.0,17.96,20.0,0.0,1.6,10.4,5.7,8.0,0.0,63.4,34.2,7.4,4.4,210.0,47.14,0.0,1.2,55.4,7 ,6 ,264,2021-10-03 17:00:00+00:00,U.S. Bank Stadium,"Minneapolis, MN",66703.0,66468,100.0,Line: CLE -1.0,Over/Under: 51.5,1,10,3,6,17,0
1097,2021,8,Giants,Chiefs,17,20,401326450,3,1,0,Chiefs,2021_08_Chiefs_Giants,Andy Reid,Joe Judge,Home,,39.0,86.0,3.0,Giants,1.0,2021-11-02 00:15:00+00:00,8 days 07:15:00,0.935185363655952,284.6,11.98,0.8,1.2,0.0595121951219512,0.0595121951219512,126.4,24.2,83.8,14.3,1.0,35.6,25.2,284.6,83.8,0.8,126.0,37.8,1.8,0.4,1.8,76.6,41.0,2.6,3.4,5.0,5.0,0.0,1.0,7.6,0.0,2.2,48.6,23.1,27.2,0.0,1.8,16.2,10.8,11.6,0.0,86.8,42.0,7.0,4.0,183.0,45.67999999999999,0.4,0.8,54.0,2021,8,Giants,Chiefs,17,20,3,1,0,Chiefs,2021_08_Chiefs_Giants,Andy Reid,Joe Judge,Home,,39.0,86.0,3.0,Chiefs,-1.0,2021-11-02 00:15:00+00:00,8 days 07:15:00,0.7929054220011666,299.0,7.92,2.4,1.6,0.1845366103430619,0.1845366103430619,103.4,25.2,138.4,31.340000000000003,0.6,53.0,29.4,299.0,81.54,2.4,127.6,42.8,2.0,1.4,0.8,57.6,42.0,1.0,3.8,2.8,4.8,0.0,0.4,0.2,0.0,1.8,50.8,22.2,23.6,0.0,0.8,12.6,6.3,7.6,0.0,70.0,36.4,6.0,1.4,57.0,33.6,0.0,0.6,36.6,8 ,8 ,568,2021-11-02 00:15:00+00:00,GEHA Field at Arrowhead Stadium,"Kansas City, MO",72898.0,72936,100.0,Line: KC -10.5,Over/Under: 53.0,1,11,2,1,0,15
1098,2021,8,Cowboys,Vikings,20,16,401326449,-4,0,1,Cowboys,2021_08_Vikings_Cowboys,Mike Zimmer,Mike McCarthy,Home,indoor,41.0,50.0,13.0,Cowboys,5.0,2021-11-01 00:20:00+00:00,14 days 03:55:00,0.9378580297697946,286.4,13.32,2.6,0.6,0.1094444444444444,0.1094444444444444,141.16000000000005,35.2,185.2,20.28,1.2,54.8,23.4,286.4,85.47999999999999,2.6,134.0,31.0,1.6,0.6,1.2,54.0,40.2,2.2,4.2,4.4,7.4,0.6,1.8,37.4,0.6,1.4,31.8,12.48,13.0,0.0,1.0,5.8,5.9,5.8,0.0,75.0,36.0,8.8,2.2,109.6,50.8,0.2,1.2,55.2,2021,8,Cowboys,Vikings,20,16,-4,0,1,Cowboys,2021_08_Vikings_Cowboys,Mike Zimmer,Mike McCarthy,Home,indoor,41.0,50.0,13.0,Vikings,2.0,2021-11-01 00:20:00+00:00,14 days 07:20:00,0.6852167182662539,283.6,7.459999999999999,2.2,0.4,0.1871328671328671,0.1871328671328671,104.8,29.6,140.0,23.14,0.2,50.0,26.0,283.6,67.6,2.2,122.4,36.4,1.6,0.4,1.4,65.2,41.4,3.2,3.0,3.8,5.0,0.2,0.8,19.0,0.2,2.0,44.8,23.8,28.2,0.0,2.2,8.0,3.26,7.0,0.0,61.4,37.6,9.0,4.0,190.8,47.74,0.0,1.2,55.0,14 ,14 ,565,2021-11-01 00:20:00+00:00,U.S. Bank Stadium,"Minneapolis, MN",66633.0,66468,100.0,Line: MIN -4.0,Over/Under: 49.0,1,11,1,0,0,20
